# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:28:57.478
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
58,856559;-0,032;-0,004;0,025;0,041
58,856917;-0,043;-0,015;0,015;0,048
58,869751;-0,045;-0,029;0,003;0,054
58,882846;-0,042;-0,039;-0,007;0,057
58,897138;-0,021;-0,033;-0,010;0,040
58,910985;-0,009;-0,018;-0,007;0,021
58,911642;0,002;-0,002;-0,001;0,004
58,924070;0,011;0,011;0,003;0,016
58,937398;0,016;0,020;0,005;0,026
58,951961;0,016;0,020;0,007;0,026
58,952263;0,009;0,013;0,009;0,018
58,965295;-0,001;0,007;0,009;0,012
58,978041;-0,012;-0,001;0,010;0,016
58,992341;-0,022;-0,009;0,013;0,027
58,992680;-0,029;-0,018;0,019;0,039
59,005200;-0,035;-0,027;0,027;0,052
59,018726;-0,042;-0,032;0,036;0,064
59,019020;-0,046;-0,029;0,034;0,064
59,032378;-0,050;-0,022;0,029;0,062
59,044995;-0,049;-0,018;0,030;0,060
59,058151;-0,046;-0,016;0,037;0,062
59,058410;-0,039;-0,011;0,043;0,059
59,072477;-0,032;-0,011;0,048;0,059
59,085793;-0,026;-0,011;0,053;0,060
59,086066;-0,022;-0,012;0,057;0,062
59,098795;-0,024;-0,015;0,059;0,066
59,112634;-0,028;-0,020;0,057;0,066
59,125717;-0,037;-0,034;0,054;0,074
59,139030;-0,039;-0,039;0,054;0,078
59,153065;-0,040;-0,039;0,053;0,077
59,153372;-0,039;-0,035;0,053;0,075
59,165265;-0,035;-0,029;0,053;0,070
59,178710;-0,028;-0,023;0,052;0,063
59,192821;-0,020;-0,016;0,048;0,054
59,193141;-0,010;-0,009;0,045;0,046
59,205373;-0,002;0,001;0,042;0,042
59,218187;0,002;0,007;0,037;0,038
59,218531;0,004;0,012;0,031;0,034
59,232049;0,005;0,016;0,025;0,030
59,245441;0,002;0,016;0,019;0,025
59,258450;-0,001;0,013;0,016;0,021
59,258718;-0,005;0,009;0,014;0,017
59,273028;-0,007;0,002;0,009;0,012
59,287870;-0,009;-0,005;0,004;0,011
59,288144;-0,009;-0,011;-0,002;0,014
59,301340;-0,007;-0,015;-0,007;0,018
59,314636;-0,005;-0,013;-0,009;0,017
59,328443;0,002;-0,009;-0,003;0,009
59,341038;0,005;-0,006;0,002;0,008
59,354232;0,005;-0,004;0,007;0,009
59,354489;0,002;-0,001;0,007;0,007
59,368551;-0,001;0,000;0,004;0,004
59,381763;-0,006;-0,002;-0,002;0,007
59,382011;-0,007;-0,009;-0,008;0,014
59,394871;-0,007;-0,016;-0,009;0,020
59,408666;-0,009;-0,021;-0,005;0,023
59,422324;-0,010;-0,021;-0,007;0,024
59,422616;-0,010;-0,013;-0,010;0,020
59,436141;-0,009;-0,006;-0,012;0,016
59,449796;-0,004;-0,001;-0,008;0,009
59,450067;0,002;0,001;-0,004;0,005
59,463178;0,009;0,002;-0,004;0,010
59,476086;0,015;0,001;-0,012;0,019
59,491170;0,016;-0,002;-0,019;0,025
59,491618;0,016;-0,007;-0,020;0,027
59,506810;0,010;-0,005;-0,016;0,020
59,507097;0,001;0,001;-0,007;0,007
59,520703;-0,007;0,004;0,002;0,008
59,533813;-0,012;0,002;0,005;0,014
59,548269;-0,013;-0,009;0,002;0,016
59,562520;-0,009;-0,013;-0,001;0,016
59,576391;-0,001;-0,015;-0,002;0,015
59,588933;0,015;-0,007;0,002;0,016
59,602553;0,020;0,001;0,009;0,022
59,616802;0,021;0,011;0,013;0,027
59,629355;0,017;0,009;0,009;0,021
59,642959;0,013;0,002;0,004;0,014
59,643260;0,010;-0,006;0,001;0,012
59,657232;0,006;-0,012;-0,003;0,014
59,671969;0,001;-0,015;-0,003;0,015
59,672281;-0,001;-0,015;0,002;0,015
59,685258;-0,004;-0,013;0,005;0,015
59,698737;-0,007;-0,009;0,009;0,015
59,699005;-0,013;-0,005;0,013;0,019
59,712816;-0,021;-0,004;0,015;0,026
59,725223;-0,028;-0,004;0,015;0,032
59,738413;-0,034;-0,007;0,013;0,037
59,738710;-0,038;-0,013;0,010;0,042
59,753068;-0,040;-0,022;0,008;0,047
59,768003;-0,043;-0,023;0,008;0,049
59,768340;-0,045;-0,021;0,009;0,051
59,780657;-0,045;-0,016;0,008;0,049
59,794345;-0,043;-0,013;0,005;0,045
59,808629;-0,034;-0,012;0,003;0,036
59,821610;-0,032;-0,011;0,002;0,034
59,821878;-0,029;-0,007;0,002;0,030
59,834718;-0,028;-0,005;-0,001;0,029
59,848906;-0,026;-0,005;-0,001;0,026
59,865478;-0,026;-0,007;-0,003;0,027
59,865801;-0,023;-0,009;-0,004;0,025
59,881407;-0,022;-0,012;-0,009;0,027
59,881706;-0,021;-0,016;-0,012;0,029
59,895479;-0,018;-0,017;-0,013;0,028
59,908482;-0,015;-0,016;-0,013;0,025
59,908745;-0,012;-0,012;-0,014;0,022
59,921934;-0,010;-0,006;-0,013;0,017
59,938461;-0,009;-0,001;-0,013;0,015
59,938691;-0,006;0,004;-0,013;0,015
59,953894;-0,007;0,007;-0,013;0,016
59,968464;-0,007;0,009;-0,016;0,020
59,968758;-0,006;0,006;-0,020;0,022
59,983206;-0,005;0,002;-0,023;0,023
59,996634;-0,005;0,000;-0,023;0,023
59,996882;-0,005;0,000;-0,020;0,021
60,009971;-0,006;0,002;-0,016;0,018
60,024563;-0,006;0,005;-0,016;0,018
60,037846;-0,005;0,007;-0,014;0,017
60,051586;-0,006;0,009;-0,012;0,016
60,051860;-0,009;0,012;-0,005;0,016
60,065267;-0,011;0,013;0,001;0,017
60,079179;-0,013;0,012;0,005;0,019
60,092027;-0,015;0,006;0,005;0,017
60,092269;-0,017;-0,002;0,002;0,017
60,105866;-0,018;-0,011;-0,002;0,021
60,120179;-0,020;-0,015;-0,003;0,025
60,120444;-0,018;-0,016;-0,001;0,024
60,133041;-0,013;-0,018;-0,001;0,023
60,145892;-0,006;-0,023;-0,005;0,025
60,160072;0,002;-0,027;-0,010;0,029
60,160321;0,006;-0,024;-0,009;0,027
60,173287;0,006;-0,017;-0,005;0,019
60,186769;0,005;-0,007;-0,004;0,010
60,187016;0,004;0,000;-0,005;0,007
60,200930;0,005;0,001;-0,012;0,013
60,215187;0,011;-0,002;-0,020;0,023
60,231897;0,032;-0,009;-0,034;0,047
60,246625;0,042;-0,007;-0,035;0,055
60,259790;0,051;0,004;-0,026;0,058
60,273590;0,050;0,009;-0,020;0,055
60,287973;0,027;0,015;-0,013;0,033
60,300851;0,011;0,011;-0,008;0,017
60,301101;-0,005;0,006;-0,008;0,011
60,313784;-0,020;0,001;-0,012;0,023
60,328047;-0,029;0,000;-0,012;0,032
60,341234;-0,032;-0,001;-0,009;0,033
60,341475;-0,028;-0,002;-0,008;0,029
60,354471;-0,018;-0,005;-0,012;0,022
60,368389;-0,005;-0,004;-0,014;0,015
60,368692;0,005;-0,001;-0,009;0,010
60,380895;0,009;0,004;-0,004;0,010
60,394168;0,006;0,010;0,003;0,012
60,408365;-0,001;0,013;0,005;0,015
60,408705;-0,011;0,011;0,007;0,017
60,423709;-0,017;0,005;0,007;0,019
60,436775;-0,023;-0,005;0,008;0,025
60,437033;-0,028;-0,012;0,014;0,034
60,449594;-0,032;-0,017;0,021;0,042
60,464129;-0,034;-0,020;0,025;0,047
60,479301;-0,032;-0,022;0,029;0,048
60,494258;-0,029;-0,021;0,027;0,045
60,494542;-0,027;-0,016;0,025;0,040
60,506833;-0,023;-0,011;0,023;0,034
60,520785;-0,018;-0,006;0,020;0,028
60,521410;-0,011;-0,005;0,016;0,020
60,533550;-0,001;-0,005;0,010;0,012
60,547080;0,006;-0,006;0,007;0,011
60,561189;0,012;-0,006;0,004;0,014
60,561471;0,015;-0,006;0,003;0,016
60,574353;0,015;-0,006;0,001;0,016
60,587657;0,011;-0,009;-0,002;0,014
60,601460;0,002;-0,010;-0,003;0,011
60,601756;-0,007;-0,010;-0,003;0,013
60,615031;-0,018;-0,010;-0,001;0,021
60,628048;-0,028;-0,011;0,001;0,030
60,628300;-0,033;-0,011;0,002;0,035
60,641334;-0,037;-0,010;0,004;0,038
60,654380;-0,035;-0,009;0,004;0,037
60,667158;-0,033;-0,005;0,002;0,033
60,667529;-0,028;0,000;-0,001;0,028
60,681216;-0,022;0,002;-0,003;0,022
60,695889;-0,015;0,004;-0,005;0,016
60,710760;0,001;-0,001;-0,015;0,015
60,724131;0,006;-0,005;-0,019;0,020
60,724365;0,011;-0,007;-0,020;0,024
60,737582;0,011;-0,010;-0,023;0,027
60,750921;0,011;-0,012;-0,021;0,027
60,763942;0,006;-0,012;-0,018;0,022
60,764182;-0,002;-0,013;-0,010;0,017
60,777706;-0,013;-0,012;-0,002;0,018
60,792107;-0,024;-0,009;0,008;0,027
60,792392;-0,035;-0,010;0,014;0,039
60,805266;-0,043;-0,018;0,014;0,049
60,818338;-0,046;-0,031;0,010;0,057
60,818597;-0,050;-0,039;0,012;0,065
60,832112;-0,055;-0,040;0,020;0,071
60,844919;-0,061;-0,037;0,031;0,078
60,858434;-0,066;-0,032;0,043;0,085
60,858711;-0,071;-0,033;0,051;0,093
60,872502;-0,079;-0,040;0,054;0,104
60,885157;-0,088;-0,049;0,054;0,114
60,898045;-0,105;-0,066;0,048;0,133
60,912218;-0,109;-0,076;0,041;0,139
60,925562;-0,106;-0,082;0,032;0,138
60,925856;-0,099;-0,081;0,026;0,130
60,938901;-0,089;-0,073;0,019;0,117
60,953135;-0,076;-0,066;0,010;0,101
60,953457;-0,060;-0,056;-0,004;0,082
60,965607;-0,045;-0,045;-0,019;0,067
60,978971;-0,032;-0,034;-0,029;0,055
60,993309;-0,020;-0,024;-0,038;0,050
60,993659;-0,011;-0,018;-0,048;0,053
61,008206;-0,004;-0,015;-0,057;0,059
61,021273;0,001;-0,012;-0,062;0,063
61,021556;0,001;-0,010;-0,064;0,065
61,034898;-0,000;-0,007;-0,068;0,068
61,049427;-0,002;-0,002;-0,074;0,074
61,049732;-0,002;-0,002;-0,084;0,084
61,064241;0,002;-0,005;-0,097;0,097
61,076733;0,012;-0,004;-0,109;0,110
61,077042;0,026;0,001;-0,115;0,118
61,090338;0,039;0,012;-0,113;0,120
61,105290;0,050;0,028;-0,104;0,119
61,120280;0,057;0,043;-0,092;0,117
61,120624;0,059;0,049;-0,079;0,110
61,132838;0,054;0,044;-0,065;0,095
61,146066;0,038;0,028;-0,052;0,070
61,160167;-0,018;0,005;-0,035;0,040
61,174637;-0,048;0,000;-0,032;0,058
61,174931;-0,070;-0,007;-0,027;0,075
61,188014;-0,079;-0,016;-0,019;0,083
61,201460;-0,079;-0,022;-0,007;0,083
61,202103;-0,073;-0,021;0,005;0,076
61,215583;-0,062;-0,020;0,016;0,067
61,229128;-0,051;-0,020;0,026;0,061
61,242619;-0,043;-0,018;0,031;0,056
61,242916;-0,040;-0,021;0,034;0,056
61,256679;-0,043;-0,024;0,034;0,060
61,269625;-0,050;-0,031;0,035;0,068
61,269941;-0,060;-0,034;0,035;0,077
61,284522;-0,068;-0,034;0,035;0,084
61,299880;-0,073;-0,034;0,037;0,089
61,300251;-0,072;-0,033;0,036;0,087
61,313643;-0,066;-0,033;0,032;0,081
61,327325;-0,055;-0,031;0,027;0,069
61,327771;-0,043;-0,029;0,021;0,056
61,340098;-0,031;-0,026;0,018;0,044
61,353809;-0,022;-0,021;0,014;0,033
61,367316;-0,018;-0,015;0,012;0,026
61,367772;-0,021;-0,007;0,009;0,024
61,380191;-0,027;-0,004;0,009;0,029
61,393279;-0,035;-0,002;0,008;0,036
61,407846;-0,050;-0,012;0,001;0,052
61,422780;-0,055;-0,020;-0,001;0,058
61,423084;-0,057;-0,024;-0,002;0,062
61,439261;-0,056;-0,024;-0,003;0,061
61,456677;-0,050;-0,023;-0,007;0,056
61,473517;-0,032;-0,023;-0,023;0,045
61,488740;-0,013;-0,023;-0,041;0,049
61,489344;-0,005;-0,024;-0,045;0,051
61,501822;-0,000;-0,024;-0,048;0,054
61,515097;0,001;-0,023;-0,048;0,054
61,530365;0,001;-0,018;-0,047;0,050
61,530630;-0,000;-0,009;-0,047;0,048
61,544945;-0,001;0,004;-0,047;0,047
61,557299;0,002;0,013;-0,045;0,047
61,557566;0,012;0,021;-0,045;0,051
61,570539;0,027;0,024;-0,046;0,058
61,585232;0,045;0,023;-0,049;0,071
61,600462;0,077;0,017;-0,049;0,093
61,613214;0,081;0,017;-0,043;0,093
61,613823;0,073;0,021;-0,034;0,083
61,625998;0,057;0,026;-0,020;0,066
61,640354;0,035;0,029;-0,005;0,046
61,652610;0,013;0,029;0,005;0,033
61,652889;-0,005;0,024;0,014;0,029
61,665669;-0,013;0,015;0,018;0,027
61,679742;-0,015;0,006;0,016;0,023
61,692187;-0,005;-0,005;0,012;0,014
61,692541;0,011;-0,010;0,005;0,016
61,705447;0,032;-0,010;-0,001;0,033
61,719117;0,051;-0,005;-0,004;0,052
61,719485;0,070;0,004;-0,008;0,070
61,732905;0,083;0,013;-0,012;0,085
61,746374;0,094;0,022;-0,015;0,098
61,759368;0,099;0,028;-0,015;0,104
61,759761;0,094;0,033;-0,007;0,100
61,772093;0,079;0,038;0,008;0,088
61,785806;0,057;0,038;0,020;0,072
61,800600;0,002;0,012;0,037;0,039
61,816083;-0,024;-0,006;0,042;0,049
61,816398;-0,049;-0,020;0,046;0,070
61,828686;-0,067;-0,027;0,052;0,089
61,842217;-0,078;-0,029;0,057;0,101
61,856938;-0,081;-0,032;0,058;0,104
61,874135;-0,057;-0,037;0,045;0,081
61,891400;-0,028;-0,032;0,035;0,055
61,891855;-0,018;-0,026;0,035;0,047
61,906381;-0,016;-0,020;0,035;0,043
61,921264;-0,018;-0,016;0,035;0,042
61,921594;-0,026;-0,016;0,034;0,045
61,935534;-0,035;-0,020;0,032;0,052
61,948446;-0,045;-0,026;0,030;0,060
61,962074;-0,051;-0,037;0,023;0,067
61,962345;-0,053;-0,046;0,012;0,071
61,976172;-0,048;-0,051;0,001;0,070
61,989378;-0,042;-0,048;-0,004;0,063
61,989663;-0,031;-0,038;-0,010;0,050
62,002681;-0,017;-0,024;-0,015;0,034
62,017004;-0,002;-0,011;-0,021;0,024
62,017307;0,011;0,000;-0,025;0,027
62,029479;0,021;0,007;-0,027;0,035
62,042507;0,027;0,011;-0,030;0,042
62,057150;0,028;0,009;-0,032;0,044
62,057482;0,023;0,006;-0,031;0,039
62,071907;0,010;0,004;-0,026;0,028
62,084825;-0,006;0,002;-0,023;0,024
62,098194;-0,035;0,006;-0,014;0,039
62,112497;-0,040;0,006;-0,010;0,042
62,112827;-0,035;0,004;-0,008;0,036
62,125537;-0,022;-0,002;-0,012;0,025
62,138439;-0,002;-0,012;-0,016;0,021
62,152499;0,020;-0,021;-0,021;0,036
62,152810;0,035;-0,022;-0,021;0,047
62,167534;0,044;-0,016;-0,015;0,049
62,180817;0,044;-0,007;-0,002;0,045
62,181102;0,040;-0,001;0,007;0,041
62,193863;0,032;-0,004;0,009;0,033
62,208545;0,026;-0,012;0,005;0,029
62,208846;0,020;-0,022;0,002;0,029
62,223392;0,017;-0,028;0,002;0,033
62,240507;0,016;-0,027;0,007;0,032
62,240830;0,017;-0,020;0,015;0,030
62,255356;0,020;-0,006;0,019;0,028
62,268366;0,038;0,011;-0,002;0,039
62,284456;0,051;0,002;-0,007;0,052
62,284803;0,060;-0,006;-0,010;0,061
62,300125;0,060;-0,007;-0,015;0,062
62,313878;0,055;-0,007;-0,016;0,058
62,314140;0,045;-0,007;-0,012;0,047
62,327929;0,034;-0,010;-0,005;0,036
62,341048;0,023;-0,013;-0,003;0,027
62,354517;0,012;-0,018;-0,004;0,022
62,354800;0,004;-0,026;-0,009;0,027
62,368421;-0,001;-0,032;-0,015;0,035
62,381132;-0,004;-0,033;-0,021;0,039
62,381401;-0,001;-0,031;-0,025;0,040
62,393956;0,006;-0,028;-0,026;0,039
62,408567;0,018;-0,024;-0,030;0,043
62,409255;0,032;-0,018;-0,034;0,050
62,423150;0,045;-0,011;-0,037;0,060
62,436043;0,055;-0,004;-0,038;0,067
62,449414;0,059;0,001;-0,036;0,069
62,449722;0,055;0,002;-0,032;0,064
62,464501;0,045;-0,004;-0,025;0,052
62,478876;0,028;-0,016;-0,013;0,035
62,479226;0,006;-0,031;0,002;0,031
62,491753;-0,023;-0,045;0,018;0,054
62,505453;-0,056;-0,055;0,035;0,086
62,519987;-0,116;-0,066;0,054;0,144
62,533565;-0,131;-0,071;0,052;0,158
62,533878;-0,131;-0,077;0,047;0,159
62,546755;-0,120;-0,077;0,042;0,148
62,560550;-0,098;-0,068;0,038;0,125
62,573244;-0,071;-0,059;0,034;0,098
62,573506;-0,043;-0,054;0,030;0,075
62,586533;-0,020;-0,054;0,025;0,062
62,601052;-0,005;-0,056;0,018;0,059
62,601341;-0,002;-0,056;0,013;0,058
62,613926;-0,010;-0,056;0,012;0,058
62,627062;-0,024;-0,059;0,015;0,065
62,641669;-0,043;-0,064;0,019;0,079
62,641955;-0,059;-0,072;0,020;0,095
62,656332;-0,072;-0,078;0,020;0,108
62,668086;-0,078;-0,082;0,019;0,115
62,668379;-0,079;-0,084;0,020;0,118
62,680657;-0,077;-0,079;0,024;0,113
62,693066;-0,071;-0,072;0,031;0,106
62,706132;-0,065;-0,065;0,032;0,097
62,720395;-0,048;-0,066;0,015;0,083
62,733257;-0,042;-0,071;0,003;0,082
62,747126;-0,042;-0,072;-0,001;0,083
62,761029;-0,053;-0,050;0,023;0,076
62,774153;-0,060;-0,043;0,032;0,080
62,787194;-0,067;-0,064;0,024;0,095
62,802158;-0,072;-0,078;0,016;0,108
62,802405;-0,082;-0,084;0,018;0,119
62,817892;-0,094;-0,082;0,024;0,127
62,832755;-0,104;-0,078;0,032;0,134
62,833045;-0,112;-0,078;0,038;0,142
62,844879;-0,119;-0,082;0,041;0,150
62,858344;-0,125;-0,084;0,046;0,157
62,872798;-0,131;-0,083;0,052;0,163
62,873139;-0,138;-0,079;0,058;0,170
62,885452;-0,144;-0,072;0,059;0,172
62,898723;-0,144;-0,070;0,054;0,169
62,898969;-0,139;-0,072;0,042;0,162
62,913275;-0,128;-0,078;0,029;0,153
62,928412;-0,115;-0,081;0,015;0,141
62,928709;-0,101;-0,078;0,004;0,128
62,941196;-0,089;-0,071;-0,005;0,114
62,954495;-0,077;-0,057;-0,014;0,097
62,968439;-0,068;-0,042;-0,023;0,083
62,968757;-0,057;-0,024;-0,034;0,071
62,981444;-0,048;-0,006;-0,047;0,067
62,994722;-0,034;0,012;-0,059;0,070
63,008755;-0,001;0,038;-0,081;0,090
63,021597;0,018;0,051;-0,098;0,112
63,035051;0,042;0,065;-0,118;0,141
63,035304;0,070;0,078;-0,139;0,174
63,049081;0,099;0,093;-0,158;0,208
63,063182;0,132;0,108;-0,173;0,243
63,063597;0,162;0,122;-0,183;0,273
63,076457;0,192;0,134;-0,186;0,299
63,089725;0,214;0,144;-0,180;0,315
63,090013;0,227;0,147;-0,167;0,318
63,104129;0,226;0,145;-0,146;0,306
63,117579;0,209;0,145;-0,120;0,282
63,130752;0,178;0,149;-0,092;0,250
63,131072;0,143;0,147;-0,068;0,216
63,144921;0,104;0,138;-0,047;0,179
63,157293;0,066;0,132;-0,020;0,149
63,157609;0,038;0,143;0,009;0,148
63,170392;0,021;0,147;0,042;0,154
63,184418;0,010;0,122;0,078;0,145
63,197328;-0,009;0,082;0,114;0,141
63,197584;-0,037;0,039;0,147;0,157
63,210609;-0,079;-0,005;0,170;0,188
63,224716;-0,132;-0,051;0,185;0,233
63,237751;-0,243;-0,130;0,195;0,337
63,251229;-0,286;-0,154;0,199;0,381
63,265546;-0,313;-0,162;0,202;0,406
63,265844;-0,321;-0,161;0,206;0,414
63,280211;-0,312;-0,150;0,207;0,403
63,293153;-0,288;-0,136;0,203;0,378
63,293476;-0,258;-0,120;0,196;0,345
63,306303;-0,225;-0,105;0,184;0,309
63,320146;-0,197;-0,090;0,168;0,274
63,320518;-0,173;-0,076;0,147;0,240
63,333547;-0,156;-0,065;0,123;0,209
63,346653;-0,144;-0,053;0,100;0,183
63,360698;-0,134;-0,040;0,079;0,161
63,361028;-0,125;-0,029;0,058;0,141
63,373581;-0,111;-0,020;0,037;0,119
63,386478;-0,093;-0,017;0,012;0,095
63,400766;-0,048;-0,017;-0,048;0,070
63,413588;-0,024;-0,012;-0,074;0,079
63,426778;-0,002;-0,002;-0,091;0,091
63,427062;0,015;0,011;-0,101;0,102
63,441290;0,027;0,024;-0,107;0,113
63,454095;0,034;0,032;-0,113;0,122
63,454360;0,039;0,038;-0,119;0,131
63,467302;0,039;0,044;-0,123;0,136
63,481313;0,037;0,048;-0,122;0,136
63,493784;0,034;0,049;-0,122;0,135
63,494080;0,034;0,049;-0,123;0,137
63,507251;0,038;0,046;-0,124;0,138
63,521590;0,046;0,040;-0,126;0,141
63,521873;0,060;0,033;-0,131;0,148
63,536067;0,077;0,031;-0,136;0,159
63,549208;0,093;0,034;-0,137;0,169
63,549472;0,109;0,042;-0,142;0,184
63,561993;0,125;0,051;-0,148;0,200
63,575782;0,143;0,060;-0,155;0,219
63,588676;0,159;0,066;-0,161;0,235
63,589024;0,172;0,073;-0,159;0,246
63,602931;0,181;0,083;-0,146;0,247
63,616707;0,182;0,092;-0,126;0,240
63,616978;0,172;0,098;-0,104;0,224
63,629589;0,155;0,103;-0,082;0,203
63,643260;0,132;0,104;-0,060;0,178
63,657420;0,103;0,098;-0,038;0,147
63,657691;0,071;0,088;-0,015;0,114
63,669354;0,039;0,073;0,013;0,084
63,682347;0,009;0,056;0,041;0,070
63,696340;-0,017;0,035;0,068;0,078
63,709608;-0,057;-0,012;0,100;0,116
63,722737;-0,071;-0,034;0,106;0,132
63,722987;-0,079;-0,048;0,106;0,141
63,737042;-0,083;-0,053;0,106;0,144
63,752246;-0,082;-0,049;0,111;0,146
63,752515;-0,076;-0,040;0,115;0,144
63,765480;-0,066;-0,032;0,117;0,138
63,778880;-0,053;-0,026;0,117;0,131
63,779373;-0,039;-0,020;0,114;0,122
63,792861;-0,028;-0,013;0,112;0,116
63,805215;-0,023;-0,009;0,108;0,111
63,818368;-0,021;-0,002;0,102;0,104
63,818664;-0,021;0,000;0,095;0,097
63,832243;-0,022;0,002;0,085;0,088
63,844463;-0,022;0,002;0,075;0,078
63,857598;-0,020;0,006;0,064;0,067
63,857908;-0,016;0,007;0,056;0,058
63,871463;-0,010;0,010;0,045;0,047
63,884466;-0,000;0,015;0,031;0,034
63,898128;0,026;0,027;-0,001;0,037
63,912317;0,043;0,038;-0,019;0,060
63,924939;0,061;0,051;-0,035;0,087
63,925217;0,079;0,064;-0,049;0,113
63,938100;0,097;0,075;-0,060;0,136
63,952180;0,111;0,082;-0,070;0,155
63,952513;0,120;0,087;-0,074;0,165
63,965608;0,123;0,088;-0,074;0,169
63,978829;0,117;0,087;-0,070;0,162
63,993910;0,106;0,082;-0,063;0,148
63,994193;0,088;0,075;-0,052;0,126
64,007507;0,064;0,062;-0,041;0,098
64,019986;0,040;0,046;-0,034;0,070
64,020301;0,018;0,029;-0,026;0,043
64,033700;-0,002;0,012;-0,018;0,022
64,047700;-0,018;-0,004;-0,009;0,021
64,048082;-0,031;-0,013;-0,002;0,033
64,061144;-0,038;-0,016;0,004;0,041
64,074656;-0,042;-0,015;0,012;0,046
64,089319;-0,037;-0,013;0,013;0,041
64,089631;-0,028;-0,013;0,010;0,033
64,104188;-0,015;-0,015;0,007;0,022
64,116980;-0,000;-0,017;0,003;0,017
64,117251;0,011;-0,015;0,003;0,019
64,130064;0,016;-0,009;0,005;0,019
64,145013;0,016;0,001;0,009;0,018
64,159618;0,004;0,018;0,009;0,021
64,172173;0,001;0,016;0,001;0,016
64,172471;0,005;0,006;-0,014;0,016
64,185957;0,012;-0,001;-0,025;0,028
64,200660;0,022;-0,002;-0,029;0,036
64,201267;0,032;0,002;-0,026;0,041
64,215313;0,038;0,012;-0,021;0,045
64,228883;0,042;0,022;-0,018;0,050
64,241877;0,040;0,029;-0,015;0,052
64,242200;0,034;0,035;-0,013;0,051
64,256246;0,023;0,039;-0,012;0,047
64,269668;0,013;0,037;-0,009;0,040
64,269956;0,004;0,032;-0,007;0,033
64,282764;-0,002;0,026;-0,003;0,026
64,296733;-0,005;0,018;0,002;0,019
64,297081;-0,007;0,012;0,007;0,016
64,309354;-0,006;0,007;0,012;0,015
64,323185;-0,006;0,004;0,015;0,017
64,337290;-0,006;0,001;0,016;0,018
64,337652;-0,007;-0,001;0,016;0,018
64,350171;-0,006;-0,001;0,013;0,014
64,363355;-0,004;-0,001;0,012;0,012
64,377936;0,007;0,002;0,009;0,012
64,392640;0,013;0,004;0,008;0,016
64,392947;0,021;0,004;0,003;0,021
64,405508;0,027;0,004;-0,002;0,027
64,419890;0,031;0,001;-0,008;0,032
64,434037;0,032;0,001;-0,009;0,033
64,434370;0,028;0,002;-0,009;0,030
64,448601;0,024;0,005;-0,009;0,027
64,463970;0,021;0,006;-0,008;0,023
64,464267;0,015;0,006;-0,009;0,018
64,478494;0,010;0,004;-0,012;0,016
64,479110;0,006;0,001;-0,014;0,015
64,491680;0,001;-0,001;-0,015;0,015
64,505383;-0,002;-0,004;-0,014;0,015
64,519390;-0,006;-0,005;-0,013;0,015
64,519817;-0,011;-0,006;-0,008;0,015
64,532473;-0,016;-0,009;-0,002;0,018
64,546030;-0,024;-0,011;0,008;0,028
64,560166;-0,048;-0,015;0,027;0,057
64,572983;-0,062;-0,018;0,038;0,075
64,586289;-0,075;-0,028;0,057;0,098
64,586580;-0,089;-0,054;0,075;0,128
64,600631;-0,106;-0,086;0,081;0,159
64,613234;-0,130;-0,108;0,086;0,189
64,613536;-0,158;-0,116;0,091;0,216
64,626485;-0,183;-0,120;0,096;0,239
64,641897;-0,204;-0,123;0,097;0,257
64,642215;-0,215;-0,130;0,090;0,267
64,657566;-0,217;-0,133;0,084;0,268
64,672474;-0,214;-0,133;0,076;0,263
64,672822;-0,206;-0,127;0,067;0,251
64,685434;-0,194;-0,114;0,052;0,231
64,698601;-0,178;-0,098;0,030;0,206
64,712153;-0,154;-0,079;0,008;0,173
64,712473;-0,125;-0,060;-0,013;0,139
64,724903;-0,090;-0,038;-0,030;0,102
64,737784;-0,054;-0,015;-0,042;0,070
64,738043;-0,017;0,006;-0,049;0,053
64,752335;0,013;0,022;-0,051;0,057
64,765637;0,034;0,031;-0,048;0,067
64,779396;0,042;0,024;-0,043;0,065
64,793238;0,026;0,017;-0,041;0,051
64,805682;0,005;0,004;-0,038;0,039
64,805977;-0,016;-0,013;-0,036;0,042
64,818981;-0,035;-0,027;-0,030;0,054
64,833087;-0,046;-0,038;-0,018;0,062
64,833436;-0,049;-0,046;-0,007;0,068
64,845570;-0,042;-0,054;0,001;0,068
64,858906;-0,034;-0,060;0,008;0,069
64,872722;-0,028;-0,061;0,016;0,069
64,873084;-0,029;-0,054;0,029;0,068
64,885801;-0,035;-0,044;0,038;0,068
64,899045;-0,044;-0,038;0,043;0,072
64,914454;-0,049;-0,038;0,042;0,075
64,914774;-0,051;-0,040;0,042;0,078
64,930156;-0,051;-0,035;0,045;0,077
64,930511;-0,049;-0,024;0,053;0,076
64,944204;-0,034;0,007;0,065;0,074
64,957215;0,004;0,065;0,081;0,104
64,957818;0,073;0,139;0,096;0,184
64,971695;0,177;0,188;0,109;0,281
64,986358;0,299;0,200;0,103;0,375
65,000133;0,528;0,158;0,052;0,553
65,013025;0,602;0,110;0,029;0,613
65,026162;0,638;0,013;-0,005;0,638
65,026499;0,635;-0,161;-0,071;0,659
65,040654;0,584;-0,365;-0,151;0,705
65,054040;0,486;-0,635;-0,223;0,831
