# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:23:26.682
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
6,171636;0,003;0,019;0,004;0,020
6,181696;0,000;0,010;0,001;0,010
6,191489;-0,002;0,001;-0,000;0,002
6,200860;-0,003;-0,009;0,002;0,010
6,210930;-0,004;-0,010;0,011;0,015
6,220989;-0,007;-0,003;0,022;0,023
6,229992;-0,011;0,008;0,031;0,034
6,240289;-0,015;0,014;0,035;0,041
6,251635;-0,018;0,016;0,035;0,043
6,252628;-0,019;0,009;0,033;0,039
6,262063;-0,017;-0,002;0,031;0,036
6,273480;-0,009;-0,012;0,034;0,037
6,283829;-0,002;-0,023;0,037;0,044
6,294625;0,004;-0,030;0,039;0,049
6,304967;0,007;-0,029;0,041;0,051
6,315683;0,005;-0,018;0,041;0,045
6,325375;0,004;-0,001;0,044;0,044
6,335435;0,005;0,020;0,041;0,046
6,345934;0,010;0,037;0,037;0,054
6,356195;0,015;0,040;0,029;0,051
6,367171;0,026;0,007;0,008;0,028
6,377131;0,027;-0,018;0,001;0,033
6,386765;0,024;-0,030;-0,002;0,038
6,399044;0,016;-0,020;0,001;0,026
6,409300;0,008;0,002;0,007;0,011
6,420412;-0,001;0,023;0,014;0,027
6,431246;-0,007;0,035;0,020;0,041
6,442127;-0,011;0,031;0,024;0,041
6,453135;-0,014;0,014;0,028;0,034
6,453377;-0,013;-0,004;0,030;0,033
6,463555;-0,008;-0,013;0,033;0,036
6,473168;-0,002;-0,007;0,030;0,031
6,483801;0,003;0,005;0,025;0,026
6,494120;0,007;0,015;0,022;0,027
6,504657;0,009;0,015;0,020;0,027
6,515233;0,009;0,007;0,022;0,024
6,525444;0,003;-0,003;0,023;0,023
6,535810;-0,004;-0,007;0,022;0,023
6,546625;-0,011;-0,007;0,023;0,026
6,557668;-0,014;-0,002;0,026;0,030
6,569627;-0,006;0,009;0,033;0,034
6,580300;0,004;0,014;0,031;0,035
6,590642;0,018;0,018;0,028;0,037
6,600936;0,030;0,018;0,020;0,040
6,611978;0,032;0,015;0,012;0,038
6,621582;0,030;0,010;0,008;0,033
6,631854;0,020;0,002;0,009;0,022
6,642704;0,010;-0,005;0,015;0,019
6,653253;0,004;-0,010;0,022;0,024
6,654122;0,004;-0,012;0,028;0,030
6,664478;0,011;-0,012;0,033;0,036
6,675478;0,020;-0,019;0,031;0,042
6,685290;0,026;-0,035;0,024;0,050
6,695353;0,026;-0,038;0,012;0,048
6,704920;0,018;-0,031;0,003;0,036
6,713837;0,000;-0,016;0,003;0,017
6,723510;-0,015;0,001;0,014;0,021
6,734305;-0,026;0,015;0,029;0,042
6,746078;-0,029;0,019;0,036;0,050
6,757109;-0,024;0,016;0,036;0,046
6,767586;-0,014;0,008;0,033;0,036
6,778310;-0,001;-0,001;0,028;0,028
6,789210;0,014;-0,015;0,022;0,030
6,799057;0,020;-0,009;0,022;0,031
6,809613;0,022;-0,001;0,020;0,030
6,820364;0,016;-0,001;0,014;0,022
6,830344;0,009;0,001;0,011;0,014
6,840983;0,003;0,005;0,009;0,011
6,851781;-0,001;0,004;0,009;0,010
6,861901;-0,001;-0,001;0,008;0,008
6,872184;0,004;-0,001;0,007;0,008
6,882824;0,010;0,008;0,004;0,014
6,893482;0,015;0,014;-0,000;0,021
6,893777;0,013;0,012;-0,005;0,018
6,904310;0,004;0,002;-0,011;0,012
6,915305;-0,004;-0,007;-0,014;0,016
6,926152;-0,011;-0,010;-0,013;0,019
6,937500;-0,013;-0,009;-0,008;0,018
6,948249;-0,011;-0,004;-0,003;0,012
6,958677;-0,004;0,002;0,003;0,006
6,969480;0,004;0,008;0,011;0,014
6,970304;0,010;0,010;0,015;0,021
6,980738;0,013;0,005;0,014;0,020
6,990870;0,011;-0,001;0,009;0,015
7,001439;0,009;-0,004;0,006;0,011
7,011732;0,007;-0,005;0,003;0,009
7,021764;0,003;-0,005;-0,000;0,006
7,032324;-0,002;-0,005;-0,002;0,006
7,043098;-0,004;-0,005;-0,000;0,007
7,053565;-0,006;-0,005;0,003;0,009
7,063962;-0,004;-0,003;0,007;0,009
7,074163;-0,003;-0,002;0,008;0,009
7,084975;-0,001;0,001;0,009;0,009
7,095832;0,004;-0,001;0,008;0,009
7,106904;0,003;-0,003;0,006;0,007
7,117536;0,000;-0,002;0,001;0,002
7,128212;0,002;0,004;-0,004;0,006
7,139068;0,005;0,012;-0,009;0,016
7,149744;0,011;0,018;-0,011;0,024
7,160340;0,015;0,014;-0,011;0,024
7,170642;0,016;0,002;-0,008;0,018
7,171801;0,015;-0,013;-0,003;0,020
7,181833;0,014;-0,023;0,002;0,027
7,192381;0,011;-0,023;0,006;0,026
7,203363;0,004;-0,023;0,007;0,024
7,213999;-0,008;-0,021;0,004;0,023
7,224888;-0,024;-0,018;0,004;0,030
7,235573;-0,039;-0,013;0,006;0,041
7,245943;-0,048;-0,007;0,011;0,050
7,256405;-0,051;-0,005;0,019;0,055
7,266414;-0,050;-0,008;0,029;0,058
7,277322;-0,031;-0,005;0,047;0,057
7,288712;-0,019;-0,003;0,048;0,052
7,299813;-0,007;-0,003;0,044;0,044
7,309907;0,000;-0,001;0,035;0,035
7,320226;0,007;0,002;0,024;0,025
7,330659;0,008;0,003;0,014;0,016
7,341180;0,005;0,002;0,006;0,008
7,352422;0,000;-0,001;0,003;0,003
7,363802;-0,004;-0,003;0,004;0,007
7,364012;-0,011;-0,004;0,007;0,013
7,374122;-0,012;0,001;0,009;0,015
7,384110;-0,009;0,013;0,009;0,018
7,394888;-0,001;0,026;0,003;0,026
7,406641;0,011;0,036;-0,005;0,038
7,418105;0,020;0,034;-0,016;0,042
7,428659;0,020;0,016;-0,025;0,036
7,438578;0,011;-0,009;-0,030;0,033
7,449142;0,000;-0,023;-0,026;0,035
7,460640;-0,015;0,001;-0,010;0,019
7,471546;-0,015;0,020;-0,005;0,026
7,482729;-0,011;0,035;-0,002;0,036
7,493441;-0,007;0,034;-0,002;0,034
7,503544;-0,003;0,020;-0,005;0,021
7,515238;-0,001;0,004;-0,007;0,008
7,525735;0,002;-0,008;-0,008;0,011
7,526488;0,005;-0,009;-0,008;0,013
7,536569;0,005;-0,007;-0,007;0,011
7,547552;0,003;-0,004;-0,000;0,005
7,558015;-0,002;-0,002;0,007;0,007
7,568625;-0,009;-0,001;0,011;0,014
7,579533;-0,024;-0,002;0,012;0,027
7,589463;-0,036;-0,004;0,011;0,038
7,599991;-0,040;0,001;0,011;0,041
7,610692;-0,036;0,009;0,009;0,038
7,621730;-0,023;0,014;0,008;0,028
7,621927;-0,007;0,014;0,003;0,016
7,633214;0,009;0,008;-0,003;0,012
7,644346;0,022;-0,002;-0,007;0,023
7,654572;0,030;-0,005;-0,009;0,032
7,665880;0,032;0,001;-0,011;0,034
7,676741;0,029;0,009;-0,014;0,033
7,681789;0,022;0,018;-0,019;0,034
7,690366;0,014;0,021;-0,021;0,033
7,701168;0,004;0,015;-0,020;0,026
7,711003;-0,006;0,007;-0,015;0,017
7,720869;-0,012;0,002;-0,009;0,015
7,730683;-0,014;0,003;-0,003;0,015
7,741133;-0,013;0,008;0,001;0,015
7,752850;-0,009;0,013;0,001;0,016
7,764597;-0,003;0,015;-0,000;0,016
7,775718;0,003;0,015;-0,004;0,016
7,787605;0,011;0,005;-0,016;0,021
7,799238;0,013;-0,002;-0,018;0,022
7,811844;0,011;-0,010;-0,013;0,020
7,822459;0,005;-0,015;-0,000;0,016
7,822689;-0,001;-0,014;0,013;0,019
7,835060;-0,009;-0,005;0,023;0,025
7,846529;-0,015;0,005;0,026;0,031
7,858909;-0,017;0,012;0,025;0,032
7,869764;-0,015;0,009;0,019;0,026
7,881657;-0,012;-0,001;0,013;0,018
7,881864;-0,008;-0,013;0,009;0,018
7,893385;-0,004;-0,024;0,007;0,025
7,904426;-0,004;-0,030;0,003;0,030
7,914909;-0,006;-0,026;0,001;0,027
7,925423;-0,003;-0,009;0,004;0,011
7,936625;0,002;0,015;0,011;0,019
7,947109;0,010;0,031;0,012;0,035
7,958706;0,013;0,016;-0,002;0,021
7,969550;0,002;0,002;-0,009;0,009
7,980068;-0,011;-0,008;-0,013;0,018
7,990799;-0,020;-0,009;-0,011;0,025
8,002040;-0,025;0,001;-0,008;0,026
8,013360;-0,025;0,015;-0,005;0,030
8,024220;-0,022;0,030;-0,002;0,037
8,024429;-0,013;0,037;0,002;0,040
8,034457;-0,004;0,035;0,004;0,035
8,044974;0,002;0,024;0,006;0,025
8,056359;0,003;0,010;0,009;0,014
8,066751;0,003;0,003;0,014;0,015
8,077683;0,003;0,004;0,019;0,020
8,088722;0,003;0,007;0,019;0,020
8,099820;0,003;0,012;0,015;0,020
8,110875;0,004;0,016;0,011;0,020
8,111080;0,000;0,016;0,004;0,017
8,121654;-0,007;0,014;0,006;0,017
8,133031;-0,017;0,008;0,009;0,021
8,144054;-0,024;0,003;0,015;0,029
8,154146;-0,030;0,002;0,023;0,038
8,166681;-0,030;0,005;0,030;0,043
8,179735;-0,025;0,012;0,034;0,044
8,179920;-0,020;0,013;0,034;0,041
8,191461;-0,015;0,012;0,029;0,035
8,203208;-0,007;0,013;0,024;0,028
8,214526;0,002;0,009;0,020;0,022
8,226061;0,002;0,001;0,018;0,018
8,237637;-0,012;0,003;0,020;0,024
8,249181;-0,019;0,014;0,024;0,034
8,259725;-0,024;0,021;0,024;0,040
8,270961;-0,029;0,021;0,022;0,042
8,281698;-0,031;0,016;0,019;0,040
8,294754;-0,030;0,004;0,019;0,036
8,294973;-0,025;-0,003;0,019;0,032
8,308465;-0,022;0,003;0,018;0,028
8,320698;-0,017;0,024;0,017;0,033
8,321568;-0,012;0,047;0,013;0,050
8,332872;-0,008;0,056;0,003;0,056
8,344718;-0,007;0,042;-0,009;0,044
8,356557;-0,007;0,018;-0,014;0,024
8,369048;-0,008;-0,005;-0,015;0,018
8,380423;-0,022;-0,023;-0,008;0,032
8,391942;-0,029;-0,009;0,003;0,030
8,403202;-0,033;0,004;0,014;0,036
8,415160;-0,034;0,013;0,023;0,043
8,427619;-0,030;0,016;0,031;0,046
8,427879;-0,023;0,015;0,035;0,044
8,439762;-0,013;0,008;0,035;0,038
8,451987;-0,003;-0,004;0,031;0,032
8,463591;0,005;-0,014;0,028;0,031
8,474259;0,009;-0,020;0,025;0,034
8,475082;0,009;-0,018;0,024;0,031
8,485696;0,009;-0,007;0,029;0,031
8,496910;0,008;0,008;0,033;0,034
8,507418;0,008;0,023;0,037;0,044
8,518615;0,007;0,031;0,041;0,052
8,529988;0,002;0,034;0,041;0,053
8,541609;-0,003;0,029;0,037;0,047
8,541881;-0,009;0,016;0,031;0,037
8,553198;-0,013;0,003;0,026;0,030
8,564559;-0,015;-0,007;0,020;0,026
8,576263;-0,014;-0,007;0,015;0,022
8,586821;-0,014;0,001;0,013;0,019
8,598197;-0,013;0,010;0,013;0,021
8,609703;-0,011;0,020;0,018;0,029
8,620764;-0,012;0,010;0,018;0,024
8,632041;-0,012;0,002;0,020;0,024
8,642883;-0,012;-0,002;0,023;0,026
8,654643;-0,012;-0,004;0,026;0,029
8,666236;-0,014;-0,007;0,029;0,033
8,666426;-0,017;-0,004;0,030;0,035
8,678434;-0,019;-0,001;0,033;0,038
8,690662;-0,025;-0,003;0,031;0,040
8,695548;-0,034;-0,010;0,030;0,046
8,704510;-0,041;-0,009;0,033;0,053
8,716957;-0,041;-0,005;0,034;0,053
8,726923;-0,036;0,001;0,036;0,051
8,737398;-0,029;0,005;0,035;0,046
8,747674;-0,018;0,012;0,036;0,042
8,757478;-0,003;0,016;0,036;0,040
8,768194;0,010;0,014;0,033;0,037
8,779574;0,018;0,005;0,024;0,030
8,790182;0,015;-0,003;0,018;0,024
8,791025;0,005;-0,007;0,013;0,016
8,801133;-0,004;-0,002;0,014;0,015
8,813138;-0,013;0,002;0,015;0,020
8,824846;-0,017;0,003;0,017;0,024
8,836783;-0,013;0,007;0,019;0,024
8,848962;-0,004;0,010;0,018;0,021
8,859844;0,008;0,004;0,011;0,014
8,870949;0,004;-0,005;0,008;0,011
8,881766;-0,006;-0,018;0,007;0,020
8,893495;-0,019;-0,025;0,008;0,033
8,905500;-0,030;-0,023;0,012;0,039
8,905735;-0,039;-0,013;0,020;0,045
8,917299;-0,046;-0,002;0,030;0,055
8,928906;-0,048;0,008;0,037;0,062
8,939177;-0,050;0,014;0,044;0,067
8,950424;-0,051;0,009;0,046;0,069
8,961787;-0,048;-0,001;0,051;0,070
8,974122;-0,045;-0,009;0,062;0,077
8,974372;-0,040;-0,013;0,078;0,088
8,987213;-0,035;-0,008;0,097;0,104
8,999788;-0,034;0,003;0,114;0,119
9,013203;-0,037;0,014;0,129;0,135
9,013432;-0,041;0,024;0,141;0,149
9,025394;-0,048;0,032;0,151;0,162
9,037454;-0,053;0,042;0,158;0,172
9,049455;-0,055;0,056;0,166;0,183
9,049748;-0,052;0,063;0,172;0,190
9,060854;-0,053;0,060;0,178;0,195
9,072900;-0,059;0,058;0,184;0,202
9,083827;-0,069;0,060;0,196;0,217
9,095868;-0,080;0,071;0,213;0,239
9,106850;-0,088;0,090;0,233;0,264
9,118473;-0,089;0,129;0,277;0,318
9,129622;-0,083;0,141;0,298;0,340
9,141117;-0,079;0,145;0,317;0,357
9,153744;-0,085;0,142;0,334;0,373
9,165815;-0,100;0,137;0,348;0,387
9,166079;-0,119;0,140;0,365;0,409
9,177106;-0,139;0,152;0,384;0,436
9,187933;-0,157;0,167;0,406;0,467
9,200375;-0,174;0,183;0,432;0,500
9,212126;-0,189;0,196;0,459;0,534
9,212356;-0,201;0,202;0,487;0,564
9,223732;-0,211;0,208;0,518;0,596
9,234593;-0,219;0,223;0,544;0,628
9,246105;-0,228;0,239;0,571;0,660
9,257797;-0,232;0,254;0,597;0,689
9,269421;-0,233;0,267;0,624;0,717
9,270355;-0,234;0,280;0,651;0,746
9,281457;-0,237;0,295;0,679;0,777
9,293597;-0,245;0,310;0,709;0,812
9,305609;-0,259;0,327;0,737;0,847
9,317466;-0,276;0,344;0,764;0,882
9,329116;-0,306;0,378;0,821;0,954
9,340069;-0,316;0,390;0,850;0,987
9,352321;-0,323;0,401;0,882;1,021
9,363504;-0,325;0,418;0,915;1,057
9,375197;-0,322;0,439;0,948;1,093
9,375506;-0,317;0,455;0,974;1,121
9,386401;-0,312;0,464;0,996;1,143
9,398323;-0,307;0,462;1,014;1,156
9,409793;-0,304;0,454;1,026;1,162
9,421971;-0,305;0,448;1,032;1,165
9,434348;-0,311;0,464;1,040;1,181
9,434595;-0,321;0,476;1,060;1,205
9,446392;-0,338;0,476;1,081;1,228
9,457913;-0,361;0,459;1,097;1,242
9,470188;-0,388;0,433;1,105;1,249
9,471135;-0,416;0,406;1,111;1,254
9,481940;-0,439;0,389;1,115;1,260
9,494097;-0,456;0,385;1,124;1,273
9,505327;-0,470;0,393;1,135;1,289
9,517398;-0,485;0,399;1,146;1,306
9,529756;-0,494;0,412;1,161;1,328
9,529967;-0,494;0,439;1,187;1,359
9,542042;-0,485;0,471;1,214;1,389
9,553473;-0,466;0,495;1,241;1,415
9,564832;-0,438;0,506;1,265;1,432
9,577017;-0,399;0,515;1,292;1,447
9,589598;-0,293;0,543;1,336;1,472
9,602457;-0,248;0,536;1,339;1,463
9,614595;-0,221;0,513;1,330;1,442
9,614808;-0,213;0,470;1,320;1,417
9,625530;-0,221;0,411;1,318;1,398
9,637556;-0,232;0,356;1,321;1,388
9,649398;-0,241;0,321;1,329;1,388
9,661932;-0,246;0,307;1,335;1,392
9,662817;-0,240;0,308;1,336;1,392
9,675062;-0,226;0,313;1,332;1,387
9,687753;-0,200;0,319;1,328;1,380
9,700834;-0,168;0,323;1,319;1,368
9,701098;-0,134;0,321;1,308;1,353
9,714874;-0,105;0,310;1,287;1,328
9,727702;-0,080;0,293;1,264;1,300
9,730641;-0,061;0,271;1,237;1,268
9,740248;-0,044;0,246;1,209;1,235
9,752437;-0,031;0,218;1,180;1,200
9,763185;-0,018;0,196;1,157;1,173
9,774966;-0,001;0,192;1,142;1,158
9,786909;0,020;0,212;1,131;1,151
9,799470;0,053;0,255;1,094;1,125
9,810824;0,065;0,256;1,067;1,100
9,822383;0,071;0,243;1,042;1,072
9,834009;0,080;0,223;1,023;1,050
9,834953;0,090;0,207;1,014;1,038
9,846228;0,102;0,190;1,005;1,028
9,857999;0,125;0,179;1,003;1,026
9,870212;0,159;0,190;1,012;1,042
9,881615;0,204;0,214;1,032;1,074
9,894071;0,251;0,240;1,054;1,110
9,894267;0,301;0,284;1,073;1,150
9,905609;0,354;0,360;1,094;1,205
9,917370;0,401;0,448;1,114;1,266
9,929330;0,433;0,524;1,135;1,322
9,941815;0,445;0,583;1,155;1,369
9,942021;0,435;0,627;1,179;1,404
9,955102;0,413;0,640;1,202;1,423
9,967025;0,377;0,620;1,225;1,424
9,978512;0,333;0,564;1,246;1,407
9,990568;0,256;0,405;1,291;1,377
10,003175;0,231;0,341;1,303;1,367
10,015477;0,223;0,312;1,310;1,365
10,026732;0,229;0,323;1,317;1,375
10,026998;0,246;0,365;1,330;1,401
10,038597;0,270;0,422;1,352;1,442
10,051677;0,296;0,477;1,376;1,487
10,064730;0,324;0,539;1,403;1,538
10,065690;0,357;0,621;1,431;1,601
10,078788;0,396;0,728;1,461;1,679
10,092015;0,431;0,848;1,492;1,770
10,105537;0,451;0,974;1,522;1,862
10,105829;0,450;1,104;1,547;1,953
10,117933;0,421;1,237;1,571;2,043
10,131407;0,351;1,367;1,590;2,126
10,132192;0,241;1,479;1,611;2,200
10,144564;0,088;1,546;1,627;2,246
10,157423;-0,095;1,549;1,631;2,251
10,169639;-0,293;1,473;1,620;2,209
10,170521;-0,478;1,326;1,588;2,123
10,181772;-0,631;1,147;1,529;2,013
10,193842;-0,728;0,973;1,452;1,893
10,205947;-0,755;0,817;1,370;1,765
10,217664;-0,711;0,676;1,291;1,621
10,229602;-0,485;0,489;1,116;1,312
10,241560;-0,338;0,449;1,020;1,164
10,253464;-0,196;0,427;0,924;1,037
10,265694;-0,069;0,416;0,841;0,941
10,266574;0,037;0,427;0,780;0,890
10,277877;0,121;0,469;0,745;0,888
10,290084;0,181;0,528;0,736;0,924
10,302250;0,213;0,585;0,747;0,972
10,313507;0,212;0,614;0,767;1,005
10,314380;0,180;0,610;0,788;1,012
10,326843;0,134;0,588;0,812;1,012
10,342505;0,082;0,559;0,843;1,014
10,343568;0,037;0,526;0,878;1,024
10,356102;0,013;0,495;0,915;1,040
10,367984;0,009;0,467;0,950;1,059
10,379309;0,024;0,437;0,973;1,067
10,391455;0,043;0,392;0,979;1,056
10,391774;0,057;0,334;0,973;1,031
10,403316;0,053;0,284;0,959;1,001
10,415475;0,036;0,252;0,940;0,974
10,426813;0,016;0,230;0,921;0,949
10,438700;0,004;0,208;0,898;0,921
10,450210;0,021;0,144;0,844;0,856
10,462489;0,049;0,096;0,810;0,817
10,473824;0,084;0,060;0,770;0,777
10,486057;0,131;0,059;0,735;0,749
10,486992;0,196;0,119;0,712;0,748
10,497893;0,280;0,235;0,700;0,789
10,510483;0,382;0,355;0,691;0,866
10,523961;0,485;0,453;0,691;0,958
10,524979;0,578;0,528;0,704;1,054
10,535991;0,650;0,589;0,740;1,148
10,547668;0,693;0,633;0,802;1,235
10,560380;0,696;0,662;0,882;1,303
10,572314;0,655;0,659;0,965;1,340
10,573154;0,581;0,647;1,039;1,355
10,585208;0,492;0,636;1,102;1,364
10,597331;0,413;0,638;1,152;1,380
10,609819;0,361;0,677;1,192;1,418
10,622478;0,345;0,751;1,238;1,489
10,622749;0,358;0,840;1,303;1,591
10,634511;0,385;0,938;1,389;1,719
10,646954;0,411;1,039;1,484;1,858
10,658698;0,411;1,132;1,567;1,976
10,671940;0,310;1,192;1,662;2,069
10,683384;0,226;1,115;1,673;2,023
10,694601;0,135;0,995;1,656;1,937
10,706695;0,051;0,880;1,621;1,845
10,706970;-0,008;0,797;1,587;1,776
10,719714;-0,033;0,746;1,561;1,730
10,732114;-0,019;0,725;1,547;1,709
10,745617;0,029;0,726;1,551;1,713
10,746471;0,107;0,740;1,567;1,736
10,760382;0,197;0,769;1,590;1,777
10,772328;0,283;0,824;1,615;1,835
10,784439;0,341;0,897;1,637;1,897
10,785059;0,355;0,960;1,646;1,938
10,796479;0,318;0,983;1,635;1,934
10,808952;0,244;0,958;1,602;1,883
10,820754;0,142;0,906;1,547;1,799
10,821797;0,031;0,858;1,483;1,713
10,832412;-0,074;0,831;1,416;1,643
10,844304;-0,166;0,819;1,357;1,594
10,856293;-0,244;0,800;1,302;1,547
10,868663;-0,310;0,753;1,244;1,487
10,880413;-0,371;0,679;1,172;1,405
10,880682;-0,422;0,588;1,081;1,301
10,892953;-0,463;0,516;0,963;1,187
10,906076;-0,489;0,480;0,827;1,074
10,920076;-0,502;0,466;0,678;0,963
10,920424;-0,503;0,459;0,535;0,866
10,934591;-0,488;0,439;0,416;0,777
10,947959;-0,455;0,387;0,332;0,683
10,960360;-0,318;0,251;0,263;0,484
10,972080;-0,216;0,228;0,272;0,415
10,984402;-0,108;0,235;0,295;0,393
10,985367;-0,019;0,256;0,331;0,419
10,996018;0,040;0,274;0,369;0,461
11,008464;0,063;0,274;0,400;0,489
11,020461;0,047;0,236;0,411;0,477
11,033012;0,002;0,161;0,397;0,428
11,033257;-0,063;0,074;0,355;0,368
11,044315;-0,136;0,004;0,294;0,324
11,056949;-0,204;-0,041;0,228;0,308
11,069599;-0,249;-0,062;0,173;0,309
11,081452;-0,262;-0,053;0,135;0,300
11,081717;-0,246;-0,029;0,118;0,275
11,093789;-0,212;-0,014;0,112;0,240
11,106612;-0,178;-0,014;0,102;0,206
11,119416;-0,158;-0,034;0,084;0,182
11,131501;-0,147;-0,158;0,040;0,220
11,143868;-0,142;-0,247;0,018;0,286
11,155735;-0,130;-0,324;-0,004;0,350
11,157468;-0,109;-0,354;-0,029;0,371
11,174410;-0,085;-0,318;-0,053;0,334
11,189996;-0,067;-0,240;-0,071;0,259
11,206075;-0,058;-0,079;-0,074;0,123
11,220093;-0,120;-0,003;-0,038;0,126
11,233536;-0,164;0,007;-0,011;0,165
11,233851;-0,206;0,009;0,026;0,208
11,245868;-0,238;-0,001;0,068;0,247
11,258039;-0,259;-0,030;0,114;0,284
11,270511;-0,266;-0,075;0,156;0,317
11,282874;-0,261;-0,122;0,186;0,343
11,283100;-0,246;-0,159;0,202;0,356
11,296011;-0,218;-0,177;0,210;0,350
11,307884;-0,177;-0,170;0,213;0,325
11,320382;-0,130;-0,144;0,212;0,287
11,320664;-0,091;-0,114;0,207;0,254
11,332148;-0,063;-0,095;0,200;0,230
