# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:20:24.851
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
48,431707;-0,1416;0,0249;-0,0089;0,14
48,447807;-0,1240;0,0119;0,0190;0,13
48,448147;-0,0983;0,0040;0,0511;0,11
48,464390;-0,0505;-0,0223;0,0544;0,08
48,480359;-0,0134;-0,0381;0,0762;0,09
48,480733;0,0271;-0,0818;0,0883;0,12
48,496055;0,0662;-0,0780;0,0909;0,14
48,511474;0,0777;-0,0533;0,0593;0,11
48,527634;0,0573;-0,0331;0,0393;0,08
48,527999;0,0386;-0,0043;0,0104;0,04
48,544352;-0,0159;0,0379;-0,0181;0,04
48,544685;-0,0262;0,0324;-0,0414;0,06
48,560506;-0,0227;0,0461;-0,0596;0,08
48,576389;-0,0341;0,0744;-0,0825;0,12
48,576776;-0,0695;0,0564;-0,0865;0,12
48,591663;-0,0529;0,0494;-0,0909;0,12
48,592048;-0,0274;0,0529;-0,0483;0,08
48,607949;0,0025;0,0565;-0,0018;0,06
48,624184;0,0087;0,0410;0,0345;0,05
48,624528;0,0154;0,0158;0,0939;0,10
48,640366;0,0128;0,0089;0,1385;0,14
48,640726;0,0106;0,0292;0,1638;0,17
48,656304;-0,0101;0,0104;0,1703;0,17
48,671885;-0,0210;-0,0136;0,1439;0,15
48,672312;-0,0789;-0,0284;0,1464;0,17
48,687744;-0,1316;-0,0196;0,1489;0,20
48,703963;-0,0741;-0,0227;0,1823;0,20
48,719762;-0,0412;-0,0490;0,1614;0,17
48,735946;-0,0727;-0,0551;0,0090;0,09
48,752502;-0,1066;0,0237;-0,1246;0,17
48,752933;-0,1249;0,0541;-0,1688;0,22
48,768046;-0,0996;0,0525;-0,2082;0,24
48,783499;-0,0599;0,0433;-0,2051;0,22
48,783905;-0,0490;0,0076;-0,1601;0,17
48,799686;-0,0440;0,0157;-0,0832;0,10
48,815627;-0,0735;-0,0231;0,0112;0,08
48,816021;-0,0753;-0,0053;0,0901;0,12
48,831717;-0,0590;-0,0128;0,1635;0,17
48,832068;-0,0335;-0,0266;0,1655;0,17
48,848327;-0,0456;-0,0136;0,1540;0,16
48,863898;-0,0376;0,0084;0,0250;0,05
48,880321;-0,0174;0,0145;-0,0639;0,07
48,896321;0,0421;0,0061;-0,1216;0,13
48,912502;0,0263;-0,0112;-0,0761;0,08
48,928753;-0,0042;0,0099;-0,0660;0,07
48,929101;-0,0302;0,0029;-0,0138;0,03
48,944713;-0,0139;0,0334;0,0423;0,06
48,945080;0,0308;0,0298;0,0459;0,06
48,960192;0,0477;-0,0073;0,0448;0,07
48,975535;0,0613;-0,0113;0,0627;0,09
48,975958;0,0993;-0,0349;0,0946;0,14
48,991568;0,0900;-0,0260;0,1028;0,14
49,008154;0,0952;-0,0131;0,1109;0,15
49,008520;0,1099;-0,0054;0,0860;0,14
49,024715;0,0820;-0,0073;0,0757;0,11
49,025061;0,0022;-0,0231;0,0844;0,09
49,040136;-0,0114;-0,0106;0,0459;0,05
49,040564;-0,0395;0,0113;0,0033;0,04
49,055960;-0,0484;0,0378;-0,0245;0,07
49,073106;-0,0663;0,0503;-0,0614;0,10
49,073484;-0,0689;0,0487;-0,0790;0,12
49,094647;-0,0753;0,0427;-0,0588;0,10
49,095120;-0,1102;0,0368;-0,0295;0,12
49,114108;-0,0976;0,0197;-0,0144;0,10
49,128691;-0,0630;0,0370;-0,0279;0,08
49,129036;-0,0854;0,0491;-0,0364;0,10
49,147227;-0,0891;0,0612;-0,0590;0,12
49,147658;-0,0975;0,0596;-0,1001;0,15
49,161650;-0,0628;0,0493;-0,0797;0,11
49,177463;-0,0245;0,0679;-0,0550;0,09
49,177810;-0,0111;0,0436;-0,0118;0,05
49,193301;-0,0174;0,0338;-0,0211;0,04
49,193692;-0,0422;0,0105;-0,0256;0,05
49,208611;-0,0326;-0,0310;-0,0114;0,05
49,223625;-0,0318;-0,0339;-0,0069;0,05
49,223944;-0,0162;-0,0558;0,0259;0,06
49,239235;0,0134;-0,0687;0,0582;0,09
49,255606;0,0370;-0,0821;0,0668;0,11
49,255913;0,0604;-0,1058;0,0332;0,13
49,272995;0,0607;-0,0920;-0,0609;0,13
49,273350;0,0707;0,0012;-0,0498;0,09
49,294021;0,0096;0,0686;-0,0198;0,07
49,294340;-0,1229;0,1480;0,0383;0,20
49,311894;-0,1323;0,0566;-0,0174;0,14
49,312272;-0,2035;0,0240;-0,1054;0,23
49,327431;-0,2438;0,0964;-0,1593;0,31
49,343666;-0,0745;0,0516;-0,1254;0,15
49,360194;0,0226;-0,0302;-0,0995;0,11
49,360518;0,1593;-0,0868;-0,0883;0,20
49,376275;0,1981;-0,0984;-0,1860;0,29
49,376626;0,2368;-0,0791;-0,2357;0,34
49,391823;0,2901;-0,0628;-0,1441;0,33
49,407664;0,2298;-0,0555;-0,0166;0,24
49,408022;0,1466;-0,0019;0,0761;0,17
49,424057;0,0415;-0,0072;0,1724;0,18
49,424376;-0,0378;0,0278;0,2395;0,24
49,440326;-0,1058;0,0832;0,2685;0,30
49,456547;-0,0821;0,0885;0,2412;0,27
49,456917;-0,0760;0,0877;0,1677;0,20
49,472014;-0,0500;0,0679;0,0908;0,12
49,472400;0,0045;0,0204;0,0480;0,05
49,487770;0,0017;0,0117;0,0152;0,02
49,504128;-0,0163;-0,0148;-0,0503;0,05
49,504467;-0,0405;-0,0445;-0,1007;0,12
49,520464;-0,0701;-0,0349;-0,1319;0,15
49,520801;-0,0994;-0,0055;-0,1488;0,18
49,536827;-0,0756;-0,0088;-0,1468;0,17
49,552276;-0,1269;0,0311;-0,1498;0,20
49,552663;-0,1208;0,0563;-0,1386;0,19
49,567749;-0,1385;0,0907;-0,0995;0,19
49,583227;-0,1142;0,0827;-0,0371;0,15
49,599534;-0,0737;0,0784;0,0006;0,11
49,599874;-0,0386;0,0594;-0,0045;0,07
49,615867;0,0437;0,0497;0,0094;0,07
49,616228;0,1162;0,0259;0,0232;0,12
49,632274;0,1418;-0,0398;0,0414;0,15
49,648237;0,1441;-0,0526;0,0780;0,17
49,648672;0,1597;-0,0888;0,1000;0,21
49,664424;0,1548;-0,0683;0,1124;0,20
49,664801;0,1388;-0,0341;0,0775;0,16
49,681733;0,1033;0,0091;0,0526;0,12
49,682340;0,0591;0,0143;0,0186;0,06
49,701339;0,0394;0,0100;0,0181;0,04
49,701718;0,0630;-0,0087;0,0318;0,07
49,717133;0,0961;-0,0182;0,0360;0,10
49,733556;0,1339;-0,0233;0,0591;0,15
49,733912;0,1193;-0,0193;0,0773;0,14
49,750081;0,0897;-0,0156;0,0716;0,12
49,750423;0,0443;-0,0211;0,0520;0,07
49,766452;-0,0118;-0,0026;0,0138;0,02
49,783150;-0,0117;0,0022;-0,0476;0,05
49,783493;0,0032;0,0404;-0,0939;0,10
49,799237;0,0484;0,0690;-0,1021;0,13
49,815105;0,0027;0,0866;-0,0380;0,09
49,832399;-0,0422;0,0428;-0,0139;0,06
49,853082;-0,0503;-0,0214;0,0245;0,06
49,853483;-0,0620;-0,0133;0,0245;0,07
49,869081;-0,0934;0,0321;0,0106;0,10
49,884817;-0,2931;0,0839;-0,0820;0,32
49,885221;-0,2553;0,0545;-0,1559;0,30
49,901254;-0,1581;0,0086;-0,1866;0,24
49,918150;-0,0092;-0,0537;-0,1845;0,19
49,918493;0,1489;-0,0669;-0,1450;0,22
49,935054;0,2162;-0,0702;-0,0876;0,24
49,935417;0,2685;-0,1016;-0,0357;0,29
49,951071;0,2028;-0,1174;-0,0698;0,24
49,966819;0,1189;-0,0567;-0,0612;0,15
49,982476;0,0546;-0,0257;-0,0383;0,07
49,999194;-0,0452;0,0906;0,1203;0,16
50,015580;-0,2131;0,0779;0,2529;0,34
50,032184;-0,2349;0,0125;0,2606;0,35
50,032547;-0,1772;-0,0553;0,2880;0,34
50,047956;-0,0855;-0,0735;0,3393;0,36
50,048402;-0,0399;-0,0656;0,2966;0,31
50,063557;-0,0521;-0,0638;0,1751;0,19
50,079210;-0,0624;-0,0567;0,0605;0,10
50,079608;-0,0513;0,0092;-0,0430;0,07
50,095660;-0,0552;0,0215;-0,2444;0,25
50,096020;-0,0768;0,0299;-0,4297;0,44
50,112222;-0,0781;0,1061;-0,5434;0,56
50,117097;-0,0370;0,1777;-0,5348;0,56
50,127792;-0,0180;0,2189;-0,4713;0,52
50,142962;-0,1559;0,2089;-0,4662;0,53
50,143312;-0,2535;0,2128;-0,4380;0,55
50,158931;-0,1832;0,2241;-0,3445;0,45
50,174925;0,0011;0,2136;-0,2147;0,30
50,175254;0,1140;0,1105;-0,0961;0,19
50,190963;0,1962;0,0481;0,0542;0,21
50,207294;0,2625;-0,1262;0,2520;0,39
50,223311;0,2772;-0,2129;0,3103;0,47
50,239556;0,4009;-0,3200;0,2119;0,55
50,255514;0,5528;-0,4783;0,2570;0,77
50,272218;0,1092;-0,4341;0,1663;0,48
50,272571;0,1846;-0,1821;0,3509;0,44
50,288046;0,0547;0,0150;0,3831;0,39
50,288454;-0,3766;0,0097;0,2366;0,44
50,303969;-0,6370;0,0569;0,0739;0,64
50,320282;-0,5671;0,2464;-0,0066;0,62
50,320693;-0,4265;0,3174;-0,0535;0,53
50,336432;-0,3152;0,2771;-0,1003;0,43
50,336772;-0,2795;0,1702;-0,1379;0,36
50,353725;-0,1672;0,0687;-0,1241;0,22
50,354097;-0,0272;0,0663;-0,0551;0,09
50,369540;0,1945;0,0094;0,0404;0,20
50,385124;0,3647;-0,0897;0,1580;0,41
50,385501;0,4246;-0,1333;0,1473;0,47
50,401509;0,3049;-0,1645;0,0479;0,35
50,417747;0,1474;-0,0986;-0,1929;0,26
50,433739;-0,0322;-0,0085;-0,2365;0,24
50,450083;-0,3319;0,1988;-0,1192;0,40
50,466320;-0,3585;0,2611;0,0339;0,44
50,482779;-0,3526;0,2209;0,0695;0,42
50,483196;-0,2791;0,2118;0,0582;0,36
50,498640;-0,1746;0,1921;0,0050;0,26
50,499041;-0,0502;0,1782;-0,0430;0,19
50,514458;0,1269;0,1574;-0,1429;0,25
50,531020;0,2149;0,0082;-0,2563;0,33
50,531332;0,2796;-0,1541;-0,3173;0,45
50,546880;0,3159;-0,2254;-0,2749;0,48
50,547208;0,3240;-0,1981;-0,1589;0,41
50,562284;0,2549;-0,0553;-0,0363;0,26
50,577964;0,0849;0,0545;0,0319;0,11
50,578301;-0,0996;0,0698;0,0612;0,14
50,593821;-0,1344;0,0104;0,0852;0,16
50,594176;-0,0072;-0,0388;0,1516;0,16
50,610396;0,1985;-0,1675;0,3785;0,46
50,627071;0,3293;-0,3413;0,6890;0,84
50,627404;0,2495;-0,2956;0,7288;0,83
50,642680;0,0653;-0,1355;0,6570;0,67
50,658480;-0,3162;0,1232;0,3192;0,47
