# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:30:30.698
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5,442392;-0,1220;0,0042;-0,1841;0,22
5,442624;-0,1583;-0,0003;-0,1712;0,23
5,454617;-0,1656;-0,0144;-0,1772;0,24
5,465922;-0,1773;-0,0238;-0,1924;0,26
5,477423;-0,1791;0,0324;-0,2071;0,28
5,490216;-0,1709;0,0870;-0,1976;0,28
5,503667;-0,1986;0,1656;-0,1812;0,32
5,516927;-0,2196;0,1285;-0,1505;0,30
5,528647;-0,2108;0,0433;-0,1103;0,24
5,528905;-0,1639;-0,0459;-0,0428;0,18
5,540043;-0,0565;-0,1101;0,0411;0,13
5,552402;0,0393;-0,1490;0,1361;0,21
5,563902;0,1000;-0,1675;0,2139;0,29
5,575973;0,1686;-0,1755;0,2796;0,37
5,576247;0,2352;-0,1726;0,3707;0,47
5,587726;0,3184;-0,1446;0,4116;0,54
5,599707;0,3379;-0,1388;0,4317;0,57
5,610880;0,3416;-0,1596;0,4504;0,59
5,623050;0,3673;-0,1687;0,4583;0,61
5,624174;0,3956;-0,1378;0,4562;0,62
5,634297;0,4030;-0,1053;0,4254;0,60
5,646854;0,3382;-0,0904;0,3861;0,52
5,658537;0,2966;-0,0693;0,3387;0,46
5,670657;0,2822;-0,0843;0,3065;0,43
5,681928;0,1599;-0,0562;0,2261;0,28
5,694147;0,0630;-0,0327;0,1496;0,17
5,706355;-0,0614;0,0008;0,1071;0,12
5,718889;-0,1562;0,0579;0,0510;0,17
5,719982;-0,2543;0,1285;-0,0231;0,29
5,730883;-0,3410;0,1831;-0,1193;0,40
5,742901;-0,4394;0,2497;-0,2084;0,55
5,754266;-0,5021;0,3042;-0,2759;0,65
5,766473;-0,5670;0,3700;-0,3409;0,76
5,767348;-0,5962;0,3712;-0,3939;0,81
5,777424;-0,6465;0,3465;-0,4214;0,85
5,789168;-0,6799;0,3056;-0,4289;0,86
5,801750;-0,6637;0,2772;-0,4076;0,83
5,814599;-0,6414;0,2566;-0,3728;0,79
5,815713;-0,5894;0,2720;-0,3394;0,73
5,829072;-0,5506;0,2804;-0,2843;0,68
5,842830;-0,5012;0,2959;-0,2215;0,62
5,855096;-0,4225;0,3043;-0,1888;0,55
5,855329;-0,3671;0,2543;-0,1383;0,47
5,868688;-0,2973;0,1848;-0,0984;0,36
5,881871;-0,2231;0,1437;-0,0454;0,27
5,882828;-0,1450;0,0933;-0,0028;0,17
5,893843;-0,0632;0,0575;0,0623;0,11
5,905790;0,0267;0,0411;0,1164;0,13
5,917763;0,0914;0,0064;0,1833;0,20
5,930164;0,1266;0,0008;0,2300;0,26
5,942927;0,2176;-0,0696;0,2684;0,35
5,954169;0,2868;-0,0861;0,2699;0,40
5,967049;0,3586;-0,1152;0,2619;0,46
5,979012;0,3576;-0,1144;0,2681;0,46
5,979266;0,3745;-0,1265;0,2508;0,47
5,992614;0,3807;-0,1560;0,2337;0,47
6,004251;0,3763;-0,1602;0,2310;0,47
6,016547;0,3523;-0,1771;0,2326;0,46
6,016852;0,3089;-0,1691;0,1960;0,40
6,027951;0,3031;-0,1367;0,1690;0,37
6,040919;0,2874;-0,1370;0,1093;0,34
6,052386;0,2387;-0,1227;0,0364;0,27
6,065317;0,2044;-0,1269;-0,0211;0,24
6,065572;0,2032;-0,0976;-0,0587;0,23
6,078255;0,1970;-0,0967;-0,1045;0,24
6,090413;0,1670;-0,0954;-0,1160;0,22
6,102498;0,1371;-0,0937;-0,1314;0,21
6,102864;0,0982;-0,0967;-0,0990;0,17
6,114215;0,0364;-0,0997;-0,0716;0,13
6,126922;0,0132;-0,1167;-0,0637;0,13
6,138987;-0,0143;-0,1051;-0,0374;0,11
6,151833;-0,0272;-0,0843;-0,0354;0,10
6,152128;-0,0399;-0,0873;-0,0574;0,11
6,163637;-0,0758;-0,0857;-0,0935;0,15
6,175817;-0,1062;-0,0656;-0,1428;0,19
6,187274;-0,1264;-0,0510;-0,1813;0,23
6,199618;-0,1599;-0,0419;-0,2137;0,27
6,211757;-0,1585;-0,0164;-0,2515;0,30
6,223627;-0,1855;-0,0004;-0,2478;0,31
6,235470;-0,2019;-0,0043;-0,2390;0,31
6,248007;-0,2125;-0,0231;-0,2633;0,34
6,248342;-0,1846;-0,0003;-0,2913;0,34
6,260232;-0,1470;0,0164;-0,3087;0,34
6,271875;-0,1375;0,0084;-0,2970;0,33
6,283431;-0,0806;-0,0189;-0,2898;0,30
6,295996;-0,0386;-0,0321;-0,2727;0,28
6,296289;0,0311;-0,0405;-0,2180;0,22
6,307747;0,0573;-0,0770;-0,1595;0,19
6,320499;0,0875;-0,0750;-0,1020;0,15
6,332321;0,1405;-0,0821;-0,0312;0,17
6,333243;0,1546;-0,0839;0,0336;0,18
6,345295;0,1774;-0,0899;0,0830;0,22
6,358169;0,1713;-0,0999;0,1218;0,23
6,370222;0,1646;-0,1138;0,1411;0,24
6,383288;0,1536;-0,1285;0,1548;0,25
6,395628;0,1779;-0,1202;0,1256;0,25
6,408021;0,1401;-0,0784;0,0968;0,19
6,419938;0,1120;-0,0653;0,0501;0,14
6,420255;0,0702;-0,0240;0,0092;0,07
6,432865;0,0479;-0,0023;-0,0166;0,05
6,445513;0,0262;0,0188;-0,0181;0,04
6,458895;0,0143;0,0393;-0,0196;0,05
6,459171;-0,0112;0,0170;-0,0165;0,03
6,470971;-0,0222;0,0232;0,0051;0,03
6,483460;-0,0140;0,0199;0,0258;0,04
6,496002;-0,0060;0,0072;0,0503;0,05
6,496281;-0,0216;0,0183;0,0879;0,09
6,508119;-0,0323;0,0011;0,0962;0,10
6,520759;-0,0192;-0,0111;0,1040;0,11
6,532523;-0,0205;0,0051;0,0971;0,10
6,545282;-0,0031;0,0355;0,0856;0,09
6,545519;0,0092;0,0325;0,0649;0,07
6,558368;-0,0022;0,0437;0,0400;0,06
6,570688;-0,0041;0,0453;0,0251;0,05
6,583747;-0,0060;0,0563;0,0107;0,06
6,583987;-0,0313;0,0623;-0,0078;0,07
6,595748;-0,0514;0,0680;-0,0118;0,09
6,608488;-0,0663;0,0452;-0,0297;0,09
6,624886;-0,0760;0,0607;-0,0372;0,10
6,640896;-0,0991;0,0748;-0,0642;0,14
6,641103;-0,0793;0,0930;-0,0626;0,14
6,653807;-0,0830;0,0729;-0,0655;0,13
6,667106;-0,0817;0,0952;-0,0585;0,14
6,668164;-0,0519;0,0791;-0,0326;0,10
6,679977;-0,0553;0,0629;-0,0164;0,09
6,692342;-0,0445;0,0847;0,0087;0,10
6,705050;-0,0570;0,0821;0,0474;0,11
6,718091;-0,0221;0,0700;0,0616;0,10
6,718379;-0,0204;0,0812;0,0524;0,10
6,730583;-0,0512;0,0493;0,0436;0,08
6,743399;-0,0249;0,0270;0,0493;0,06
6,756288;0,0196;-0,0228;0,0875;0,09
6,756590;0,0442;-0,0289;0,1008;0,11
6,768942;0,0634;-0,0203;0,1178;0,14
6,781067;0,0539;-0,0116;0,1293;0,14
6,792758;0,0398;0,0111;0,1166;0,12
6,793011;0,0450;0,0144;0,0993;0,11
6,806561;0,0502;0,0175;0,0824;0,10
6,820122;0,0459;-0,0125;0,0565;0,07
6,834373;0,0512;-0,0326;0,0312;0,07
6,834652;0,0703;-0,0239;0,0158;0,08
6,846936;0,0560;-0,0387;0,0147;0,07
6,858817;0,0605;-0,0624;-0,0003;0,09
6,871830;0,0318;-0,0382;0,0027;0,05
6,884134;0,0366;-0,0241;-0,0170;0,05
6,897415;0,0367;-0,0340;-0,0410;0,06
6,898452;0,0134;-0,0485;-0,0784;0,09
6,910304;0,0234;-0,0487;-0,0914;0,11
6,922589;0,0238;-0,0487;-0,1041;0,12
6,936013;0,0193;-0,0394;-0,1209;0,13
6,937021;0,0244;-0,0208;-0,1182;0,12
6,948507;0,0434;-0,0212;-0,0919;0,10
6,962150;0,0434;-0,0454;-0,0799;0,10
6,975734;0,0433;-0,0268;-0,0585;0,08
6,976083;0,0431;-0,0789;-0,0188;0,09
6,987908;0,0661;-0,0732;0,0012;0,10
7,001354;0,0695;-0,0671;0,0350;0,10
7,014719;0,0676;-0,0841;0,0305;0,11
7,014970;0,0466;-0,0814;0,0681;0,12
7,028584;0,0303;-0,0548;0,0672;0,09
7,041887;0,0329;-0,0190;0,0616;0,07
7,042135;-0,0023;-0,0074;0,0466;0,05
7,055596;-0,0132;-0,0053;0,0319;0,03
7,068253;-0,0381;0,0155;0,0127;0,04
7,081542;-0,0201;0,0545;-0,0296;0,07
7,094746;-0,0680;0,0646;-0,0834;0,13
7,107654;-0,0723;0,0594;-0,0855;0,13
7,120913;-0,0714;0,0681;-0,0826;0,13
7,121167;-0,0891;0,0526;-0,0605;0,12
7,133466;-0,0685;0,0700;-0,0247;0,10
7,146002;-0,0480;0,0633;0,0199;0,08
7,159725;-0,0561;0,0332;0,0539;0,08
7,160014;-0,0311;0,0272;0,0821;0,09
7,171663;-0,0019;0,0214;0,1094;0,11
7,184614;-0,0155;0,0063;0,1169;0,12
7,185657;-0,0053;0,0103;0,1003;0,10
7,196496;-0,0187;0,0189;0,0886;0,09
7,210179;-0,0084;0,0226;0,0630;0,07
7,223828;-0,0028;0,0168;0,0284;0,03
7,224777;0,0120;0,0111;0,0085;0,02
7,237185;0,0218;0,0008;0,0080;0,02
7,249679;0,0175;0,0046;-0,0205;0,03
7,263326;0,0367;-0,0056;-0,0250;0,04
7,263826;0,0412;-0,0249;-0,0108;0,05
7,276091;0,0408;-0,0248;-0,0110;0,05
7,289715;0,0309;0,0131;-0,0066;0,03
7,301243;0,0399;-0,0154;0,0072;0,04
7,313991;0,0251;0,0034;0,0016;0,03
7,327710;0,0108;0,0076;-0,0033;0,01
7,340537;0,0300;-0,0025;-0,0034;0,03
7,340764;0,0205;-0,0077;-0,0175;0,03
7,353455;0,0441;0,0107;-0,0171;0,05
7,367072;0,0297;-0,0089;-0,0166;0,04
7,368037;0,0532;-0,0328;-0,0114;0,06
7,379725;0,0526;-0,0231;0,0075;0,06
7,393502;0,0471;-0,0416;0,0212;0,07
7,406969;0,0463;-0,0363;0,0111;0,06
7,407207;0,0362;-0,0309;0,0199;0,05
7,419237;0,0260;-0,0584;0,0241;0,07
7,433011;0,0346;-0,0711;0,0379;0,09
7,445189;0,0146;-0,0645;0,0560;0,09
7,445430;0,0136;-0,0624;0,0781;0,10
7,457589;-0,0203;-0,0556;0,0662;0,09
7,471209;-0,0301;-0,0301;0,0355;0,06
7,484076;-0,0253;0,0228;-0,0089;0,04
7,484292;-0,0297;0,0556;-0,0571;0,09
7,497623;-0,0477;0,0356;-0,0854;0,10
7,511060;-0,0181;0,0109;-0,1314;0,13
7,512163;-0,0124;0,0051;-0,1571;0,16
7,523762;-0,0255;-0,0007;-0,1302;0,13
7,537401;-0,0008;-0,0159;-0,0849;0,09
7,551333;-0,0096;-0,0071;-0,0404;0,04
7,563977;0,0018;-0,0181;0,0413;0,05
7,577024;0,0073;-0,0235;0,0550;0,06
7,591120;0,0173;-0,0146;0,0589;0,06
7,591353;0,0176;-0,0198;0,0485;0,06
7,604034;0,0553;-0,0434;0,0147;0,07
7,618076;0,0591;-0,0333;0,0192;0,07
7,618304;0,0484;-0,0370;0,0001;0,06
7,631983;0,0610;-0,0262;0,0003;0,07
7,643819;0,0451;-0,0155;0,0051;0,05
7,657479;0,0294;0,0046;-0,0182;0,03
7,657775;-0,0096;0,0009;0,0011;0,01
7,670564;-0,0197;0,0160;0,0105;0,03
7,683525;-0,0343;-0,0021;-0,0037;0,03
7,684359;-0,0251;-0,0058;-0,0035;0,03
7,696907;-0,0489;0,0045;-0,0128;0,05
7,709229;-0,0441;0,0052;-0,0173;0,05
7,721435;-0,0674;0,0247;-0,0077;0,07
7,722423;-0,0620;0,0247;-0,0360;0,08
7,735120;-0,0752;0,0622;-0,0497;0,11
7,748019;-0,0644;0,0468;-0,0533;0,10
7,761938;-0,0475;0,0535;-0,0316;0,08
7,775190;-0,0271;0,0328;0,0027;0,04
7,788808;-0,0070;0,0264;0,0176;0,03
7,789074;-0,0061;0,0107;0,0416;0,04
7,801387;0,0185;-0,0094;0,0647;0,07
7,813690;0,0189;-0,0102;0,0966;0,10
7,827491;0,0335;-0,0063;0,0947;0,10
7,827940;0,0243;-0,0069;0,0974;0,10
7,841030;0,0526;-0,0215;0,1093;0,12
7,853968;0,0520;-0,0402;0,0972;0,12
7,866855;0,0558;-0,0441;0,0851;0,11
7,867097;0,0312;-0,0288;0,0588;0,07
7,879646;0,0115;-0,0325;0,0280;0,04
7,892829;0,0204;0,0017;-0,0073;0,02
7,906195;0,0338;0,0164;-0,0465;0,06
7,906410;0,0002;0,0352;-0,0848;0,09
7,920761;0,0004;0,0251;-0,1077;0,11
7,933591;-0,0132;0,0383;-0,1392;0,14
7,933875;-0,0218;0,0087;-0,1180;0,12
7,946837;0,0027;0,0076;-0,1156;0,12
7,961437;0,0129;-0,0030;-0,0802;0,08
7,976273;0,0280;-0,0191;-0,0155;0,04
7,991645;0,0517;-0,0290;0,0089;0,06
7,991914;0,0559;-0,0385;0,0515;0,09
8,004752;0,0456;-0,0756;0,0836;0,12
8,017949;0,0400;-0,0552;0,1008;0,12
8,032641;0,0436;-0,0538;0,0938;0,12
8,046060;0,0226;-0,0457;0,0704;0,09
8,059573;-0,0020;-0,0299;0,0588;0,07
8,073871;-0,0121;0,0097;-0,0152;0,02
8,089106;-0,0356;0,0051;-0,0345;0,05
8,089434;-0,0255;0,0096;-0,0719;0,08
8,103982;-0,0388;0,0325;-0,0755;0,09
8,117162;-0,0187;0,0265;-0,0647;0,07
8,117485;0,0153;0,0205;-0,0259;0,04
8,131172;0,0299;0,0286;-0,0302;0,05
8,145997;0,0536;-0,0056;0,0221;0,06
8,146299;0,0391;-0,0109;0,0453;0,06
8,159993;0,0763;-0,0439;0,0823;0,12
8,172482;0,0655;-0,0760;0,1092;0,15
8,172764;0,0498;-0,0975;0,1679;0,20
8,185950;0,0385;-0,0897;0,1823;0,21
8,200232;0,0364;-0,0627;0,1485;0,17
8,213182;0,0319;0,0232;0,0303;0,05
8,226656;0,0111;0,0530;-0,0338;0,06
8,240732;-0,0093;0,0587;-0,1056;0,12
8,241062;-0,0385;0,0356;-0,1469;0,16
8,253036;-0,0671;0,0080;-0,1401;0,16
8,266216;-0,0575;-0,0050;-0,1379;0,15
8,280343;-0,0482;0,0058;-0,0890;0,10
8,280826;-0,0577;0,0116;-0,0507;0,08
8,294890;-0,0434;0,0406;-0,0177;0,06
8,308434;-0,0619;0,0547;0,0146;0,08
8,308651;-0,0610;0,0541;0,0369;0,09
8,322096;-0,0693;0,0390;0,0402;0,09
8,336126;-0,0444;0,0381;0,0108;0,06
8,336370;-0,0152;0,0090;-0,0038;0,02
8,348908;0,0133;0,0043;-0,0039;0,01
8,362283;0,0176;0,0090;-0,0087;0,02
8,376667;0,0172;0,0044;-0,0182;0,03
8,376922;-0,0114;0,0092;-0,0089;0,02
8,391528;-0,0066;-0,0002;0,0045;0,01
8,404687;-0,0112;-0,0095;0,0124;0,02
8,404907;-0,0204;0,0191;0,0060;0,03
8,418185;-0,0152;-0,0001;-0,0190;0,02
8,432209;-0,0147;0,0044;-0,0290;0,03
8,432466;0,0094;-0,0148;-0,0243;0,03
8,446614;0,0236;-0,0242;-0,0475;0,06
8,464791;-0,0003;-0,0192;-0,0371;0,04
8,465063;0,0138;-0,0142;0,0013;0,02
8,480122;0,0136;-0,0092;-0,0129;0,02
8,492874;0,0039;-0,0277;0,0060;0,03
8,506493;0,0132;-0,0177;0,0054;0,02
8,521429;0,0411;-0,0171;0,0093;0,05
8,521671;0,0354;-0,0258;0,0177;0,05
8,536187;0,0580;-0,0154;0,0121;0,06
8,537027;0,0377;-0,0145;0,0162;0,04
8,548684;0,0177;-0,0183;0,0300;0,04
8,562973;0,0074;-0,0220;0,0388;0,05
8,578536;-0,0122;-0,0396;0,0568;0,07
8,578782;-0,0081;-0,0521;0,0317;0,06
8,593439;-0,0040;-0,0360;0,0161;0,04
8,594402;-0,0142;-0,0438;0,0006;0,05
8,607129;-0,0054;-0,0325;-0,0240;0,04
8,620227;-0,0109;-0,0213;-0,0531;0,06
8,634423;0,0073;-0,0057;-0,0626;0,06
8,634655;-0,0030;0,0142;-0,0904;0,09
8,649102;-0,0035;0,0288;-0,0889;0,09
8,662261;0,0007;0,0335;-0,0682;0,08
8,662527;-0,0373;0,0193;-0,0617;0,07
8,675770;-0,0182;0,0240;-0,0553;0,06
8,690331;-0,0228;0,0284;-0,0300;0,05
8,705080;-0,0218;0,0179;0,0003;0,03
8,718196;0,0025;0,0170;0,0008;0,02
8,719042;0,0029;0,0161;0,0109;0,02
8,731419;0,0550;0,0059;0,0444;0,07
8,745722;0,0497;-0,0040;0,0537;0,07
8,760572;0,0395;-0,0041;0,0582;0,07
8,760835;0,0340;-0,0322;0,0766;0,09
8,773357;0,0285;-0,0221;0,0946;0,10
8,777633;0,0043;-0,0215;0,0979;0,10
8,786459;-0,0148;-0,0208;0,1009;0,10
8,799466;-0,0147;-0,0014;0,0751;0,08
8,812857;-0,0144;0,0175;0,0496;0,05
8,826808;-0,0092;0,0217;0,0009;0,02
8,827059;-0,0088;0,0398;-0,0186;0,04
8,840130;-0,0081;0,0152;-0,0473;0,05
8,853730;0,0394;-0,0089;-0,0378;0,06
8,854003;0,0248;0,0004;-0,0238;0,03
8,868020;0,0481;-0,0137;0,0039;0,05
8,882396;0,0380;-0,0230;0,0355;0,06
8,882623;0,0141;-0,0132;0,0663;0,07
8,897275;0,0000;-0,0226;0,0775;0,08
8,910340;0,0238;-0,0035;0,0510;0,06
8,923977;0,0467;-0,0129;-0,0046;0,05
8,938173;0,0316;-0,0407;-0,0380;0,06
8,939216;0,0261;-0,0537;-0,0612;0,09
8,952777;0,0017;-0,0616;-0,0557;0,08
8,965850;-0,0223;-0,0600;-0,0460;0,08
8,979849;-0,0505;-0,0162;-0,0510;0,07
8,980149;-0,0402;-0,0064;-0,0372;0,06
8,994181;-0,0440;0,0171;-0,0236;0,05
9,009126;-0,0099;0,0116;-0,0337;0,04
9,009438;0,0097;-0,0174;-0,0386;0,04
9,021896;0,0381;-0,0410;-0,0195;0,06
9,035412;0,0656;-0,0543;0,0042;0,09
9,035742;0,0545;-0,0480;0,0557;0,09
9,049548;0,0527;-0,0366;0,0825;0,10
9,064774;0,0366;-0,0158;0,0946;0,10
9,065113;0,0113;-0,0234;0,0872;0,09
9,077899;0,0052;0,0021;0,0704;0,07
9,093104;-0,0195;0,0176;0,0489;0,06
9,093456;-0,0295;0,0139;-0,0145;0,04
9,106522;-0,0299;0,0336;-0,0391;0,06
9,121692;-0,0346;0,0433;-0,0630;0,08
9,136628;-0,0337;0,0517;-0,1168;0,13
9,149768;-0,0328;0,0551;-0,1049;0,12
9,150113;-0,0365;0,0629;-0,0835;0,11
9,163359;-0,0071;0,0375;-0,0484;0,06
9,178447;-0,0064;0,0033;-0,0331;0,03
9,178819;-0,0152;-0,0162;0,0005;0,02
9,194136;-0,0192;-0,0212;0,0049;0,03
9,209078;-0,0042;-0,0309;-0,0049;0,03
9,209405;-0,0223;-0,0216;-0,0051;0,03
9,222366;-0,0071;-0,0504;0,0042;0,05
9,235909;-0,0063;-0,0316;-0,0055;0,03
9,236286;0,0275;-0,0366;-0,0055;0,05
9,250323;0,0324;-0,0227;-0,0053;0,04
9,263820;0,0183;-0,0466;-0,0188;0,05
9,277179;0,0044;-0,0418;-0,0413;0,06
9,277432;0,0378;-0,0277;-0,0117;0,05
9,291312;0,0468;-0,0417;0,0030;0,06
9,306116;0,0274;-0,0412;0,0029;0,05
9,306349;0,0319;-0,0266;-0,0020;0,04
9,321312;0,0269;-0,0171;-0,0021;0,03
9,336331;-0,0014;-0,0125;-0,0066;0,01
9,336586;0,0178;-0,0034;-0,0298;0,03
9,349797;0,0367;-0,0228;-0,0239;0,05
9,365015;0,0505;-0,0369;-0,0177;0,06
9,365238;0,0497;-0,0554;-0,0020;0,07
9,380653;0,0487;-0,0261;0,0229;0,06
9,394663;0,0460;-0,0196;0,0427;0,07
9,409651;0,0493;0,0049;0,0567;0,08
9,409932;0,0336;0,0151;0,0749;0,08
9,424534;0,0135;0,0109;0,0503;0,05
9,438764;0,0267;0,0209;0,0262;0,04
9,439059;0,0115;0,0120;0,0263;0,03
9,452599;0,0106;0,0079;0,0124;0,02
9,466669;0,0003;0,0085;0,0178;0,02
9,466913;-0,0379;0,0371;-0,0049;0,05
9,481465;-0,0424;0,0321;0,0011;0,05
9,495828;-0,0230;0,0363;0,0072;0,04
9,496142;-0,0179;0,0214;0,0134;0,03
9,509519;0,0105;0,0209;0,0054;0,02
9,524023;0,0103;0,0251;0,0023;0,03
9,524301;-0,0040;0,0293;0,0229;0,04
9,538364;-0,0133;0,0379;0,0385;0,06
9,552959;-0,0318;0,0228;0,0443;0,06
9,553283;-0,0122;-0,0062;0,0450;0,05
9,566062;0,0117;-0,0064;0,0548;0,06
9,579941;0,0255;-0,0298;0,0688;0,08
9,594438;-0,0136;-0,0235;0,0529;0,06
9,610502;-0,0232;-0,0086;0,0427;0,05
9,610814;-0,0561;-0,0033;0,0420;0,07
9,626497;-0,0320;-0,0075;0,0222;0,04
9,642459;-0,0270;0,0166;-0,0117;0,03
9,642770;-0,0644;0,0118;-0,0353;0,07
9,657434;-0,0491;0,0115;-0,0535;0,07
9,657774;-0,0526;-0,0127;-0,0523;0,08
9,672736;-0,0607;-0,0319;-0,0372;0,08
9,686406;-0,0358;-0,0505;-0,0181;0,06
9,686776;-0,0301;-0,0265;-0,0232;0,05
9,700528;-0,0337;0,0344;-0,0282;0,06
9,714119;-0,0089;0,0142;-0,0236;0,03
9,715325;-0,0125;0,0223;-0,0237;0,03
9,729865;0,0218;0,0065;-0,0330;0,04
9,744088;0,0461;-0,0044;-0,0416;0,06
9,744361;0,0651;-0,0244;0,0019;0,07
9,757590;0,0787;-0,0389;0,0352;0,09
9,771763;0,1152;-0,0572;0,0629;0,14
9,772647;0,0988;-0,0323;0,0803;0,13
9,786027;0,0777;-0,0356;0,1157;0,14
9,801438;0,0568;-0,0009;0,0985;0,11
9,815784;-0,0395;0,0195;0,0139;0,05
9,829708;-0,0200;-0,0043;-0,0291;0,04
9,830645;-0,0243;-0,0043;-0,0897;0,09
9,843735;-0,0002;-0,0045;-0,1251;0,13
9,858520;0,0046;-0,0047;-0,1406;0,14
9,858815;0,0187;-0,0190;-0,1227;0,13
9,874052;0,0278;-0,0236;-0,0768;0,08
9,889352;0,0273;0,0002;-0,0409;0,05
9,889695;-0,0061;0,0141;-0,0106;0,02
9,905166;-0,0198;-0,0054;0,0284;0,04
9,921693;-0,0145;0,0037;0,0385;0,04
9,922043;-0,0047;-0,0250;0,0296;0,04
9,937973;-0,0279;-0,0202;0,0350;0,05
9,938269;-0,0414;-0,0014;0,0166;0,04
9,953480;-0,0171;-0,0252;0,0033;0,03
9,967264;-0,0167;-0,0297;-0,0051;0,03
9,967707;-0,0210;-0,0060;-0,0086;0,02
9,981301;-0,0157;0,0125;-0,0120;0,02
9,995899;-0,0480;-0,0071;0,0084;0,05
9,996190;-0,0232;0,0158;0,0096;0,03
10,010181;0,0106;0,0242;0,0481;0,05
10,025436;-0,0031;0,0231;0,0524;0,06
10,025750;0,0069;0,0220;0,0706;0,07
10,040781;0,0074;-0,0121;0,0461;0,05
10,054621;0,0174;-0,0315;0,0496;0,06
10,068804;0,0268;-0,0266;0,0583;0,07
10,069712;0,0124;-0,0264;0,0574;0,06
10,083235;0,0122;-0,0260;0,0517;0,06
10,098739;0,0214;-0,0255;0,0505;0,06
10,099076;0,0302;-0,0106;0,0351;0,05
10,114257;0,0342;-0,0054;0,0058;0,04
10,130128;0,0053;0,0090;-0,0137;0,02
10,130403;-0,0090;-0,0145;-0,0329;0,04
10,146178;0,0098;0,0049;-0,0517;0,05
10,146475;-0,0048;-0,0090;-0,0698;0,07
10,161712;-0,0143;0,0102;-0,0685;0,07
10,177409;-0,0283;-0,0040;-0,0764;0,08
10,177704;-0,0231;-0,0041;-0,0651;0,07
10,191080;-0,0179;0,0052;-0,0444;0,05
10,205489;-0,0127;0,0142;-0,0333;0,04
10,205791;-0,0170;0,0182;-0,0268;0,04
10,220501;-0,0022;0,0361;-0,0108;0,04
10,235332;0,0031;0,0064;-0,0138;0,02
10,235660;-0,0246;0,0101;-0,0073;0,03
10,250206;-0,0047;0,0090;0,0134;0,02
10,265551;-0,0086;0,0125;0,0242;0,03
10,265918;0,0110;0,0113;0,0395;0,04
10,281338;0,0068;-0,0040;0,0450;0,05
10,296767;0,0082;-0,0010;0,0417;0,04
10,310548;0,0040;-0,0067;0,0423;0,04
10,310944;-0,0048;0,0067;0,0287;0,03
10,324624;0,0193;-0,0224;0,0619;0,07
10,339784;0,0288;-0,0460;0,0658;0,09
10,340219;0,0379;-0,0220;0,0552;0,07
10,354288;0,0376;-0,0078;0,0305;0,05
10,368656;0,0185;-0,0081;0,0440;0,05
10,368920;0,0137;-0,0177;0,0480;0,05
10,382703;0,0276;-0,0503;0,0563;0,08
10,397007;0,0364;-0,0633;0,0780;0,11
10,397286;0,0214;-0,0429;0,0565;0,07
10,411815;0,0348;-0,0181;0,0444;0,06
10,426662;0,0293;-0,0172;0,0137;0,04
10,426951;0,0332;-0,0023;-0,0305;0,05
10,442378;0,0325;-0,0066;-0,0407;0,05
10,443519;0,0178;0,0078;-0,0502;0,05
10,458464;0,0269;-0,0017;-0,0732;0,08
10,474433;0,0077;-0,0065;-0,0578;0,06
10,474717;0,0075;-0,0205;-0,0379;0,04
10,490036;0,0308;-0,0152;-0,0232;0,04
10,506533;0,0245;-0,0327;0,0145;0,04
10,523633;0,0096;-0,0081;-0,0002;0,01
10,540943;0,0181;-0,0019;-0,0243;0,03
10,557859;0,0077;0,0130;-0,0371;0,04
10,558806;0,0354;-0,0009;-0,0594;0,07
10,572735;-0,0078;0,0276;-0,0482;0,06
10,588255;-0,0032;0,0037;-0,0182;0,02
10,588503;-0,0079;0,0319;-0,0076;0,03
10,603555;0,0064;0,0170;-0,0019;0,02
10,619549;-0,0077;0,0353;0,0131;0,04
10,619811;-0,0027;0,0345;0,0185;0,04
10,634664;-0,0355;0,0148;0,0049;0,04
10,635037;-0,0205;-0,0047;0,0104;0,02
10,650005;-0,0481;-0,0239;0,0158;0,06
10,665662;-0,0422;-0,0193;0,0070;0,05
10,665956;-0,0551;0,0131;0,0124;0,06
10,681837;-0,0394;0,0120;-0,0010;0,04
10,698262;-0,0237;0,0199;0,0095;0,03
10,698533;-0,0315;0,0275;-0,0082;0,04
10,714706;-0,0391;0,0018;0,0167;0,04
10,714957;-0,0089;0,0048;0,0174;0,02
10,731082;0,0489;-0,0203;0,0553;0,08
10,748786;0,0721;-0,0444;0,0720;0,11
10,766105;0,0666;-0,0581;0,0842;0,12
10,781525;0,0693;-0,0467;0,0793;0,12
10,797174;0,0385;-0,0530;0,0739;0,10
10,798081;0,0043;-0,0512;0,0477;0,07
10,812270;0,0036;-0,0165;0,0218;0,03
10,826665;0,0029;-0,0199;-0,0272;0,03
10,827008;0,0115;-0,0185;-0,0472;0,05
10,840825;0,0011;-0,0076;-0,0997;0,10
10,856853;0,0098;-0,0065;-0,1182;0,12
10,857110;-0,0051;0,0086;-0,1173;0,12
10,871564;-0,0008;0,0327;-0,1346;0,14
10,886723;0,0130;0,0372;-0,1229;0,13
10,887017;-0,0157;0,0227;-0,0828;0,09
10,903098;-0,0109;-0,0058;-0,0712;0,07
10,917847;-0,0296;-0,0103;-0,0111;0,03
10,932168;-0,0198;-0,0147;0,0181;0,03
10,932530;-0,0150;0,0045;0,0372;0,04
